"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"29",="2912","統一超","268","2021","2,786","456","91.5","184","555","794","130","291","98.1","37.9","2,145","886","15","97.7","1,717","428","32.86","57"
"30",="0050","元大台灣50","118.95","","2,741","","","","","","","","","","","","","","","","",""
"31",="2885","元大金","21.85","2021","2,732","807","2,637","","","","15,476","245","310","869","30,230","","","1,025","27,339","2,891","22.17","71"
"32",="3034","聯詠","434.5","2021","2,644","601","239","142","840","1,001","42.9","69.1","24.8","58.9","1,206","359","","137","501","705","115.78","83"
"33",="1101","台泥","36.4","2021","2,605","911","378","134","1,512","1,694","955","982","277","360","4,417","887","982","139","2,160","2,257","32.37","55"
"34",="4904","遠傳","70.8","2021","2,307","46.5","89","30.7","209","262","77.5","401","838","51.2","1,755","334","640","38.1","1,094","661","19.99","55"
"35",="2609","陽明","65.4","2021","2,284","574","221","34.1","2,211","2,266","187","739","0.81","6.91","3,844","732","497","37.5","1,501","2,343","66.92","89"
"36",="1590","亞德客-KY","1120","2021","2,240","43.7","75.1","53","137","193","","245","0.52","22.7","477","92.2","28.1","","125","352","175.72","73"
"37",="6488","環球晶","502","2021","2,185","659","91.2","73","750","887","202","339","23.7","28.3","1,506","311","666","25.4","1,050","456","104.84","62"
"38",="5876","上海商銀","44.7","2021","2,173","704","152","","","","6,967","206","16.7","82","21,396","","","31.9","19,304","2,092","35.3","71"
"39",="2327","國巨","496","2021","2,089","391","234","252","775","1,048","127","507","664","11.4","2,429","862","445","71.1","1,435","994","161.44","64"
"40",="2883","開發金","12.2","2021","2,055","1,679","1,304","","","","25,213","341","187","1,022","34,586","","","792","31,655","2,931","15.88","67"
"41",="3037","欣興","134","2021","2,042","394","257","122","652","799","129","720","5.8","2.54","1,701","491","516","36.5","1,045","655","41.15","60"
"42",="2379","瑞昱","397.5","2021","2,039","72","161","165","690","862","39.6","63","22.3","7.35","1,012","588","10","1.1","623","390","76.26","64"
"43",="2357","華碩","271","2021","2,013","678","979","1,673","1,722","3,487","1,128","194","21.9","30.5","5,042","2,382","1.55","10.7","2,577","2,464","312.79","47"
"44",="8069","元太","175.5","2021","2,001","87.5","34.2","41.4","148","193","223","52.7","72.1","4.68","570","178","8.47","6.97","213","357","30.84","70"
"45",="2890","永豐金","16.25","2021","1,973","485","1,101","","","","7,535","134","22.1","402","23,827","","","288","22,199","1,628","14.44","71"
"46",="1605","華新","52.8","2021","1,970","104","154","317","316","693","662","415","1.73","12.7","1,830","389","323","14.9","751","1,079","30.86","45"
"47",="0056","元大高股息","27.76","","1,944","","","","","","","","","","","","","","","","",""
"48",="2615","萬海","69","2021","1,936","1,030","84.6","38.6","1,256","1,327","100","826","0.76","140","2,577","481","379","17.9","1,131","1,446","59.13","89"
"49",="2887","台新金","16","2021","1,916","276","1,807","","","","8,391","225","32.8","139","25,126","","","141","23,145","1,981","16.22","67"
"50",="6415","矽力*-KY","499","2021","1,903","116","19.7","27.8","148","181","44.9","14.7","21.1","3.51","266","23.4","0.17","0.53","24.7","242","251.53","87"
"51",="2408","南亞科","59.3","2021","1,837","807","126","116","933","1,065","53.5","762","10.1","3.88","1,914","157","","12.1","184","1,730","55.85","89"
"52",="4938","和碩","67.9","2021","1,811","1,110","2,592","1,481","3,819","5,649","256","697","2.08","72.7","6,768","4,286","472","25.5","4,825","1,943","62.42","38"
"53",="2801","彰銀","16.95","2021","1,796","415","229","","","","6,539","210","5.96","14.6","25,511","","","31.5","23,797","1,715","16.35","62"
"54",="00878","國泰永續高股息","16.92","","1,791","","","","","","","","","","","","","","","","",""
"55",="8454","富邦媒","805","2021","1,759","88","19.1","37.3","107","149","7.53","50.8","0.78","6.19","230","128","","3.35","142","88.5","48.11","60"
"56",="8046","南電","261","2021","1,686","132","111","53.5","243","302","5.02","245","","0.06","563","105","9.39","23.2","159","405","62.64","77"
"57",="2301","光寶科","70.5","2021","1,666","683","425","323","1,122","1,471","74.9","189","36.8","4.17","1,835","1,079","0","1.33","1,107","729","31.68","47"
"58",="1402","遠東新","31","2021","1,659","345","327","490","840","1,441","2,047","1651","876","105","6,353","1,241","2,105","48.3","3,659","2,694","38.5","40"
"59",="6669","緯穎","948","2021","1,657","227","136","454","362","820","2.5","10.4","0.99","3.49","847","472","94.4","0.14","574","274","156.54","45"
"60",="2633","台灣高鐵","29.4","2021","1,655","216","6.66","23.5","223","500","","1.09","3,681","21.7","4,279","300","2,701","561","3,601","678","12.04","45"
"61",="2345","智邦","294.5","2021","1,649","62.6","107","132","183","318","2.07","14.9","1.09","3.43","350","176","10","0.68","195","156","27.89","47"
"62",="9910","豐泰","180","2021","1,587","38.2","92.1","93.7","130","244","7.84","181","4.01","3.51","469","168","28.5","36.1","271","199","20.54","51"
"63",="5347","世界","95.9","2021","1,572","135","97.5","40.3","299","342","44.6","235","2.01","3.45","655","150","103","29.6","304","352","21.46","83"
"64",="3443","創意","1130","2021","1,514","55.9","15.1","27.9","92.3","136","","5.64","3.18","0.73","149","92","","0.9","95.9","52.6","39.28","57"
"65",="1102","亞泥","42.65","2021","1,512","335","150","88.1","948","1,060","1,361","414","69.7","209","3,171","711","522","11.1","1,368","1,803","44.26","53"
"66",="3529","力旺","1980","2021","1,508","24.8","1.08","","25.9","26.2","0.19","4.6","0.72","0","31.9","6.4","","0.19","6.65","25.2","33.2","95"
"67",="6409","旭隼","1615","2021","1,417","51.5","28.7","17.9","80.2","100","","27.3","0.29","0.69","134","75","0","0.02","76.8","57.1","65.29","57"
"68",="3481","群創","14.55","2021","1,390","287","643","383","1,329","1,758","903","1626","175","127","4,675","1,166","356","41.8","1,627","3,048","28.82","57"
"69",="2409","友達","18","2021","1,386","799","616","345","1,517","1,920","282","1712","118","45.1","4,248","1,238","466","21.7","1,868","2,380","24.22","66"
"70",="2618","長榮航","26.1","2021","1,380","483","101","32.5","610","652","81.5","1364","14.1","137","3,253","466","1,570","228","2,326","927","16.52","45"
"71",="6770","力積電","34.6","2021","1,366","446","111","87.3","557","660","","525","3.65","28.3","1,321","253","158","123","655","666","18.84","77"
"72",="6446","藥華藥","451","2021","1,365","34.5","4.93","8.61","39.5","49.3","0.66","3.6","2.46","1.94","62","14.1","0.87","1.1","19.5","42.5","15.57","47"
"73",="2474","可成","187.5","2021","1,340","531","102","33.2","1,912","1,953","285","179","0.58","0.73","2,469","892","","0.15","955","1,514","204.55","64"
"74",="2888","新光金","8.02","2021","1,242","852","891","","","","34,456","401","34.2","402","46,853","","","214","44,219","2,634","18.21","48"
"75",="1476","儒鴻","448.5","2021","1,231","17.6","49.1","82.8","66.7","158","0","121","0.19","11.6","293","70.3","10.4","0.03","81.3","211","77.08","60"
"76",="2377","微星","145","2021","1,225","237","300","379","537","938","8.53","57.1","","1.13","1,019","541","","5.1","548","471","55.73","51"
"77",="9945","潤泰新","36.25","2021","1,146","47.1","12.5","290","84","392","1,620","56.4","2.54","6.22","2,106","248","281","19.2","710","1,396","55.66","55"
"78",="2610","華航","19","2021","1,139","453","142","88.1","762","858","37.7","1296","10.1","115","2,947","532","1,247","104","2,175","772","12.47","51"
"79",="2105","正新","33.95","2021","1,100","239","120","204","361","578","27.3","815","","4.75","1,497","353","288","25.9","682","815","24.96","49"
"80",="2324","仁寶","24.2","2021","1,067","752","2,926","1,150","3,682","4,871","149","270","15.5","18.6","5,371","4,022","92.2","11.9","4,156","1,215","25.56","34"
"81",="4958","臻鼎-KY","109","2021","1,032","338","387","177","738","959","16.9","861","20.8","2.3","1,958","569","180","42.4","822","1,135","89.28","55"
"82",="5274","信驊","2720","2021","1,029","19.8","8.29","1.58","33.4","35.1","0.83","1.89","6.42","0.22","45.6","9.31","","0","10.1","35.5","103.18","89"
"83",="2834","臺企銀","12.8","2021","1,028","394","76.2","","","","4,851","145","5.54","101","20,213","","","27.4","19,196","1,017","13.13","52"
"84",="2347","聯強","61.5","2021","1,026","70.5","917","477","1,134","1,661","217","95.7","6.4","16.3","2,017","1,294","15","5.65","1,358","659","38.14","32"
"85",="3231","緯創","34.95","2021","1,014","702","1,612","1,614","2,448","4,218","143","422","17.3","42.3","4,973","3,656","327","15.1","4,048","925","27.39","32"
"86",="2356","英業達","28.15","2021","1,010","348","1,047","624","1,423","2,076","53.9","275","9.67","30.1","2,476","1,801","37.9","66.5","1,912","564","15.91","34"
"87",="4743","合一","254","2021","994","3.33","0.15","0.81","78.2","80.5","40.2","7.42","24.8","0.81","157","1.57","11.6","0","16.4","141","36.53","45"
"88",="2344","華邦電","23.9","2021","951","309","134","159","555","725","138","611","10.7","6.67","1,527","286","233","51.1","627","900","20.71","64"
"89",="8464","億豐","317","2021","929","104","31.5","46.3","136","194","0.1","74.5","1.05","6.27","294","93.9","","0.49","115","179","59.72","72"
"90",="2027","大成鋼","45.45","2021","922","93.3","75.7","500","237","764","20.9","139","57.3","15.9","1,091","203","263","2.14","546","544","27.72","53"
"91",="9904","寶成","30.9","2021","911","285","303","608","908","1,629","1,040","628","93.8","42.1","3,669","888","566","47","1,594","2,075","47.32","45"
"92",="4966","譜瑞-KY","1120","2021","909","92","13.9","21","106","130","","4.88","30.4","20.9","191","45.4","","","46.8","145","180.67","77"
"93",="5483","中美晶","154","2021","903","671","98.9","86.5","773","912","266","404","30.3","31.3","1,673","352","687","27","1,151","522","48.68","62"
"94",="2049","上銀","252.5","2021","893","54.3","42.7","83.2","97.1","186","17.2","274","2.56","18.1","510","139","53.8","2.44","206","305","88.85","57"
"95",="5269","祥碩","1265","2021","877","17.3","5.68","14.1","29.1","50.4","123","2.98","2.11","0.14","179","16.4","","0","16.5","163","235.24","81"
"96",="3661","世芯-KY","1205","2021","858","38.5","10.1","10.6","93.1","116","3.35","8.84","0.38","2.94","133","28.4","","0.2","29.1","103","146.39","72"
"97",="3533","嘉澤","808","2021","858","33","92.6","40.9","127","170","3.69","68.8","2.06","8.22","264","70","9.42","0.23","83.6","181","159.11","66"
"98",="9941","裕融","172.5","2021","858","69.6","1,917","2.2","1,998","2,065","3.54","209","3.16","17.5","2,321","2,019","28.7","1.02","2,066","255","46.89","51"
"99","00724B","群益10年IG金融債","33.23","","831","","","","","","","","","","","","","","","","",""
"100","00772B","中信高評級公司債","35.16","","826","","","","","","","","","","","","","","","","",""
"101",="2353","宏碁","27","2021","823","446","645","587","1,128","1,751","95.6","40.6","165","41.4","2,148","1,294","111","20.7","1,488","660","21.22","43"
"102",="3702","大聯大","48.1","2021","808","144","1,416","862","1,562","2,464","217","119","52.2","2.69","2,877","1,822","315","9.66","2,165","712","37.47","32"
"103",="1229","聯華","54.4","2021","805","27.9","20.1","17.1","93.3","114","548","45.5","1.06","1.42","717","133","12","1.81","152","564","28.19","57"
"104",="3293","鈊象","560","2021","789","34.7","17.1","1.38","99.4","102","7.61","11.1","0.22","0.13","122","31.4","","1.16","32.6","89.7","127.17","89"
"105","00761B","國泰A級公司債","36.74","2021","784","","","","","","","","","","","","","","","","",""
"106",="2201","裕隆","75.7","2021","757","153","1,934","105","2,162","2,353","446","356","6.72","24.9","3,239","2,270","188","12.3","2,532","707","53.05","38"
"107",="2371","大同","32.35","2021","757","83","57.6","137","201","351","395","328","0.44","10","1,115","486","255","7.93","860","254","16.35","43"
"108",="2376","技嘉","118.5","2021","753","189","110","266","326","603","33","42.1","0.29","1.32","692","307","2","6.61","317","375","59.04","62"
"109",="1504","東元","35.2","2021","753","173","117","123","347","493","564","174","44.4","8.45","1,366","231","86","22.5","410","957","42.3","53"
"110","00773B","中信優先金融債","35.2","","742","","","","","","","","","","","","","","","","",""
"111",="2354","鴻準","52.2","2021","738","717","292","55.9","1,129","1,188","468","45.6","13.7","7.38","1,744","620","","1.57","634","1,110","78.58","47"
"112",="3105","穩懋","168","2021","712","163","27.2","66.7","191","265","155","278","6.42","24.8","749","72.1","293","2.43","378","371","82.41","62"
"113",="8299","群聯","358","2021","712","190","93.5","195","302","497","52.4","66.5","3.15","5.84","630","218","35.8","1.09","257","373","189.31","60"
"114",="3023","信邦","301.5","2021","709","40.1","69.9","102","112","221","11.8","28.3","0.48","4.42","271","144","10.1","0.82","160","111","44.38","47"
"115",="6789","采鈺","223.5","2021","705","32.3","13.5","0.96","48.4","50","","97.7","0.25","0.24","151","26.3","33.1","0.39","61.7","89.2","30.4","73"
"116","00751B","元大AAA至A公司債","34.41","","699","","","","","","","","","","","","","","","","",""
"117",="2360","致茂","164","2021","698","30.9","45.3","39.2","101","145","76.2","61","3.23","2.75","295","78.8","14.5","2.28","106","189","44.07","66"
"118",="2542","興富發","40.4","2021","693","119","25.6","1,525","148","1,847","55.6","44.6","0.24","81.6","2,035","1,317","251","0.3","1,578","457","30.31","53"
"119",="6550","北極星藥業-KY","93","2021","689","58.8","0.05","","60","63.5","0.62","13","0","0.45","78.2","4.37","1.17","0.33","6.08","72.1","10.04","41"
"120",="2385","群光","90.7","2021","682","17.3","293","218","360","597","68.2","150","1.16","11","837","468","","2.67","477","360","43.02","38"
"121",="2812","台中銀","13.55","2021","680","180","144","","","","2,033","138","2.21","30.5","7,727","","","10.1","7,092","635","13.98","67"
"122",="6781","AES-KY","792","2021","677","40.8","25.4","36.1","94.2","134","0.22","10.9","0.4","1.01","148","43","","0.01","45.2","103","120.82","72"
"123",="6239","力成","88.9","2021","675","226","184","67.7","440","520","5.09","632","9.83","3.32","1,186","233","300","3.92","553","633","65.25","64"
"124","00746B","富邦A級公司債","36.21","2021","674","","","","","","","","","","","","","","","","",""
"125",="9921","巨大","169.5","2021","665","77.1","147","309","256","581","14.8","122","5.62","10.2","772","405","31.6","13.9","475","297","73.26","45"
"126","00725B","國泰投資級公司債","35.87","2021","658","","","","","","","","","","","","","","","","",""
"127",="1795","美時","247.5","2021","650","16.1","32.7","30.7","49.6","83.3","3.02","25.4","94.5","1.85","212","43.3","47.5","6.99","102","111","42.21","55"
"128",="3532","台勝科","165","2021","640","92.8","21.6","28.9","114","145","0","88.8","0.08","0.87","237","24.1","0","4.2","28.7","209","53.77","64"
"129","00679B","元大美債20年","32.18","","639","","","","","","","","","","","","","","","","",""
"130",="2915","潤泰全","57.9","2021","639","192","1.93","24.2","194","218","1,397","17","3.99","0.67","1,645","85.8","263","7.84","382","1,263","153.3","64"
"131",="2337","旺宏","33.9","2021","629","186","70.2","132","256","389","34.2","322","0.97","5.54","767","179","92.5","14.7","300","467","25.2","77"
"132",="4919","新唐","148","2021","621","97","51","68.6","148","220","47.5","52.5","9.83","1.38","344","98.2","15","36.5","189","156","37.28","55"
"133",="6592","和潤企業","118","2021","608","10.6","1,807","0.03","1,818","1,888","1.07","59.8","","55.9","2,016","1,752","1.33","2.58","1,761","255","44.18","49"
"134",="2449","京元電子","49.3","2021","603","86.5","82.6","13.7","171","188","66.3","456","0.74","1.56","722","111","235","6.61","373","349","27.96","60"
"135",="5904","寶雅","585","2021","598","28.6","10.5","44.1","39.1","84","","35.2","","4.44","250","67.6","21.9","0.13","200","49.8","49.41","59"
"136",="2352","佳世達","30.35","2021","597","178","342","501","522","1,099","259","330","105","14.9","1,872","883","268","12.9","1,210","662","21.08","40"
"137",="1802","台玻","20.45","2021","595","81.7","171","103","331","457","59.1","439","0.35","7.3","995","270","126","13.1","417","578","18.58","64"
"138",="3036","文曄","66.4","2021","587","46.8","770","665","817","1,491","195","10","19.7","2.03","1,733","1,106","77.5","1.55","1,195","539","57.65","26"
"139",="2227","裕日車","192.5","2021","578","40.4","5.04","","51","52","164","17.2","0.23","5.19","247","23.2","","0.87","56.5","190","63.34","52"
"140",="3044","健鼎","108.5","2021","570","189","203","132","393","545","23.1","227","0.83","17.1","848","428","","1.26","465","383","72.89","49"
"141",="2383","台光電","170.5","2021","568","66.4","134","54.7","200","258","","84.7","6.69","7.02","366","145","7.21","4.33","168","198","59.33","57"
"142",="2838","聯邦銀","15.4","2021","553","138","275","","","","2,521","99.7","21.8","104","8,416","","","36","7,757","659","18.64","57"
"143",="1722","台肥","55.9","2021","548","25.3","19.5","27.1","46.7","78.4","554","142","1.25","3.11","793","39.3","","147","267","526","53.7","45"
"144",="6121","新普","295","2021","546","137","189","181","449","639","11.4","82.8","1.04","9.65","749","346","","0.1","372","378","178.87","51"
"145",="3653","健策","404","2021","543","26.5","23.7","26.5","57.3","84.5","0.3","44.4","0.12","3.25","135","28.8","23","0.51","55.1","80.1","57.87","57"
