"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"320",="8996","高力","232.5","2021","208","4.99","3.62","5.76","9.5","15.9","1.49","16.3","","0.26","34.1","11.2","3.94","0","15.3","18.8","21.09","47"
"321",="6214","精誠","76.2","2021","208","40.7","49.4","32.5","136","193","42.8","20.9","1.36","4.41","266","92.6","30.8","2.55","127","138","54.45","47"
"322",="2867","三商壽","5.05","2021","207","972","130","","","","11,265","118","1.04","1,421","14,006","","","19.2","13,591","414","15.52","30"
"323",="3010","華立","87","2021","205","32.8","189","51.9","225","328","66.9","47.4","3.2","2.81","459","204","55.4","2.98","282","177","66.51","36"
"324",="00891","中信關鍵半導體","13.3","","204","","","","","","","","","","","","","","","","",""
"325",="3016","嘉晶","70.7","2021","204","15.5","13.5","8.68","33","42.3","1.77","18","0.53","0.66","66.1","15.3","0.95","0.89","20","46.1","16.21","49"
"326",="1789","神隆","25.75","2021","204","40.8","3.93","13.5","44.8","59.7","1.86","40.3","0.09","2.67","117","5.56","","0.83","11.8","105","13.29","64"
"327",="2208","台船","21.65","2021","202","27.3","20.6","28.3","79.3","241","16.8","128","0.39","1.78","437","205","43.2","11.8","305","133","14.21","40"
"328",="2540","愛山林","75.8","2021","202","10.8","17.4","119","31.7","171","8.01","8.64","0","4.59","204","116","20.9","0.58","142","62.6","38.79","53"
"329",="8422","可寧衛","185","2021","201","14.2","5.82","0.75","21.7","23.1","11","33.5","","5.61","77.5","9.77","0.65","0.12","16.5","61","53.09","85"
"330","2891B","中信金乙特","60.2","","201","","","","","","","","","","","","","","","","",""
"331",="2392","正崴","39.1","2021","200","87.1","171","155","313","503","64.8","210","14.7","17.2","831","300","178","17.4","506","325","48.03","38"
"332",="1736","喬山","65.6","2021","199","26.2","81","117","108","235","0.49","41.4","28.1","13","353","211","31.7","2.58","259","93.8","28.02","38"
"333",="1231","聯華食","88.3","2021","198","3.27","21.1","12.9","27.3","42.5","5.22","40.9","0.04","2.1","92.1","32.4","12.3","1.2","46.4","45.7","22.55","43"
"334",="1536","和大","70.8","2021","198","9.48","28.1","30.6","39.2","72.4","4.08","128","0.07","3.13","211","67.3","51.7","1.59","124","87.4","30.85","38"
"335",="6643","M31","622","2021","197","3.07","3.2","","10.4","11.3","1.14","6.74","0.08","0.02","19.4","2.7","0.83","","3.53","15.8","50.44","75"
"336",="6691","洋基工程","290","2021","197","37.7","13.9","1.24","81.2","85.3","","3.54","0.09","0.61","90.5","43.2","0.86","0","45.3","45.2","66.52","55"
"337",="2820","華票","14.65","2021","197","2.55","7.31","","","","2,265","1.52","","5.73","2,287","","","3.88","2,032","256","19.03","57"
"338",="1313","聯成","14.55","2021","196","43.4","51.9","86.3","108","223","128","157","0.11","6.41","538","86.5","145","4.37","239","299","22.84","38"
"339","2881C","富邦金丙特","58.9","","196","","","","","","","","","","","","","","","","",""
"340",="9937","全國","63.3","2021","196","10.4","1.55","2.93","11.9","15.5","19.2","59.8","0.68","6.79","128","48.1","2.48","0.9","74.2","53.6","17.26","45"
"341",="2328","廣宇","37.7","2021","195","62.4","69.3","48.5","132","183","33.6","21.5","0.36","0.7","243","98.3","","0.19","102","141","23.94","45"
"342",="2501","國建","16.85","2021","195","39.4","5.28","360","80.7","456","104","47.6","0.38","17.5","682","251","113","2.52","419","263","21.94","36"
"343",="6443","元晶","38.75","2021","195","10.6","8.55","15.7","19.1","37.3","5.05","48.7","0.04","8.85","102","26.5","21.4","2.92","51","51.3","11.51","40"
"344",="2104","國際中橡","19.7","2021","194","108","46.4","27.8","190","283","111","167","2.82","1.09","575","147","37.9","2.17","223","352","34.5","62"
"345",="8131","福懋科","43.4","2021","192","35.9","17.1","7.93","86.9","95.4","7.02","34.6","","0.56","142","14","","0.96","19.3","123","27.82","72"
"346",="2312","金寶","12.85","2021","192","80.7","301","294","388","699","98.7","226","7.97","10.5","1,083","666","124","8.85","824","259","10.98","30"
"347",="6803","崑鼎","271","2021","192","12.2","13.2","0.83","47.9","49.7","5.05","39","10.1","16.6","123","24","29.6","7.18","63.9","59","78.51","51"
"348",="2362","藍天","30.3","2021","192","38.2","34.3","46.9","98.4","159","661","25.3","0.18","22.4","913","138","229","11.3","500","413","70.59","36"
"349",="4105","東洋","77","2021","191","22.2","11.5","9.55","34.3","47.5","15.7","25","1.25","2.73","93","30.5","0.04","1.99","35.3","57.7","20.78","62"
"350",="6732","昇佳電子","390","2021","191","19.8","7.81","6.78","50.9","58.2","7.38","5.79","0.72","0.04","72.2","18.7","","1.85","20.6","51.6","105.45","83"
"351",="2247","汎德永業","236","2021","190","55.6","14.2","26.8","69.8","115","1.14","47.7","0.05","1.42","197","48","","1.08","80.1","117","145.12","55"
"352",="4763","材料-KY","306.5","2021","189","6.46","4.74","3.83","12.9","21.5","0.24","12.7","","0.77","36.4","13.7","6.16","","20","16.4","26.56","62"
"353",="8908","欣雄","73.2","2021","189","9.28","5.54","7.62","15.4","24.5","1.98","39.1","","3","70.9","24.1","7.86","6.12","39.6","31.3","13.98","47"
"354",="6510","精測","573","2021","188","30.1","10.7","4.53","40.8","46.6","","39.3","0.46","0.07","87.2","11.4","","0","11.8","75.5","230.11","75"
"355",="2511","太子","11.55","2021","187","68.8","8.2","113","121","236","119","56.6","19.4","2.33","503","89.3","69.7","12.2","245","258","15.79","47"
"356","00849B","中信EM主權債0-5","35.53","","187","","","","","","","","","","","","","","","","",""
"357",="2373","震旦行","79.1","2021","187","26.9","16.1","16.5","86.8","107","36.3","25.4","1.95","2.72","183","70","11.3","5.63","93.2","89.3","33.95","60"
"358","00760B","FH新興企業債","51.8","","187","","","","","","","","","","","","","","","","",""
"359",="5607","遠雄港","68.1","2021","187","4.85","3.16","","24.3","24.7","92.1","41.6","0.09","0.25","190","24.6","50.1","11","116","73.8","26.01","57"
"360",="6547","高端疫苗","56.8","2021","186","13.8","3.01","5.63","28.7","37.2","0.54","12.3","0.53","0.57","53","4.39","0","","6.23","46.8","21.94","89"
"361",="2439","美律","85.4","2021","186","48.4","104","51.5","167","222","57.4","39.5","13.8","2.08","339","159","43.1","1.12","217","122","53.64","38"
"362",="3413","京鼎","192.5","2021","186","50.7","17.1","28.6","83.4","114","5.58","20.3","","1.14","142","39.8","23.2","2.33","66.6","75.2","84.82","57"
"363",="3380","明泰","34.3","2021","186","45","40.5","92.4","89.9","187","1.56","36.5","13.4","2.24","247","116","","3.64","122","126","17.73","40"
"364",="8112","至上","43.2","2021","185","17.5","213","296","231","567","4.93","3.04","0.78","5.2","582","388","59.5","13.7","462","121","26.11","32"
"365",="4536","拓凱","203.5","2021","185","27","19.4","19.4","64.8","85.6","","19.5","0","1.05","113","40.9","0.41","3.56","52.6","59.9","62.27","57"
"366",="8341","日友","165.5","2021","185","7.96","5.14","0.78","14.7","18.4","0.19","59.7","8.31","1.7","97.3","12.2","42","1.47","64.3","32.9","28.58","74"
"367",="4147","中裕","73","2021","184","5.52","1.71","11.7","11.3","23.3","4.35","9.8","8.21","0.08","46.1","2.25","14.1","0.01","16.7","29.4","11.66","38"
"368",="3260","威剛","68.4","2021","183","31.2","56.5","90.8","107","209","45.8","50.3","7.12","11.2","328","144","48.4","0.25","201","127","46.12","40"
"369",="5469","瀚宇博","34.4","2021","182","134","187","97.4","348","453","172","119","7.16","6.46","775","286","76","3.64","375","400","53.74","51"
"370",="6806","森崴能源","84","2021","182","12.8","1.35","0.01","63.5","87.9","1.78","9.36","0.08","0.91","102","35.1","3.12","0.18","39.9","61.8","40.17","55"
"371",="3019","亞光","64.8","2021","181","102","44.9","38.7","147","189","6.34","25.7","0.74","1.3","226","63.8","","1.56","67.3","159","43.23","57"
"372",="2428","興勤","141","2021","181","25.8","22.6","19.5","63.6","88.5","4.3","26.2","0.48","3.43","127","23.1","6.88","0.34","43.9","82.8","63.68","72"
"373",="6274","台燿","67","2021","180","47.2","76.5","28.6","142","172","0.05","43.2","0.14","2.69","220","64.4","35.3","1.5","102","117","43.64","51"
"374",="4736","泰博","188","2021","179","28.4","13.2","14.4","44","59.4","18.5","23","0.07","1.97","105","24.9","3.11","0.19","28.9","76.3","79.52","81"
"375",="4174","浩鼎","78","2021","179","25.1","0.23","0.1","26.8","28.5","0.09","8.99","3.98","0.76","44.9","3.27","0.28","0","6.16","38.7","13.65","38"
"376",="1905","華紙","16.15","2021","178","5.36","40.1","42.8","64.2","144","16.5","164","","8.64","340","132","7.93","2.51","163","176","14.23","40"
"377",="5306","桂盟","141","2021","178","20.3","14.2","13","36.6","53.5","1.35","33.7","15.2","1.09","114","30.1","13.8","0.48","48.9","65.4","51.92","79"
"378",="1312","國喬","19.55","2021","177","70.4","34.7","23","108","165","170","86.7","10.6","39.6","489","48.3","25.3","0.81","96.8","392","38.35","66"
"379",="2608","嘉里大榮","37.9","2021","177","15.1","21.6","0.56","36.7","38.2","3.6","145","3.6","2.99","242","33.8","42.5","3.37","126","115","23.45","53"
"380",="6679","鈺太","320","2021","176","1.75","5.94","6.24","7.9","15.6","7.4","0.43","0.02","0.9","24.5","5.83","","","5.94","18.6","43.92","66"
"381",="1519","華城","66.7","2021","174","1.69","26.6","27.3","43.6","73.4","3.22","19.9","0.41","0.45","99.2","49","12","1.47","64","35.2","13.33","30"
"382",="2913","農林","21.95","2021","173","2.15","0.38","9.02","2.57","12.3","161","66.9","0.05","2.17","242","3.72","59.9","0.22","95.7","147","18.58","30"
"383",="2393","億光","39.05","2021","173","45.1","70.3","16.9","128","203","1.35","76.3","0.59","14","305","109","0.7","3.19","117","188","41.68","53"
"384",="00692","富邦公司治理","29.38","","173","","","","","","","","","","","","","","","","",""
"385",="1308","亞聚","29","2021","172","7.64","14.4","5.84","33.7","41","114","33.8","","0.16","190","19.4","13.7","1.53","35.2","155","26.04","77"
"386",="9938","百和","57.7","2021","172","35.3","33.2","57.9","70.8","135","4.32","123","1.96","6.14","289","82.1","52.5","3.65","153","136","36.11","57"
"387",="1609","大亞","24.95","2021","171","50","44.5","46.6","111","162","62.4","99.9","0","7.39","343","114","99","3.02","228","115","15.37","43"
"388",="4551","智伸科","148","2021","171","23.2","24","19.3","47.2","70.4","","46.7","0.15","2.39","123","45.2","","0.06","50.7","72.8","63.18","55"
"389",="4583","台灣精銳","211","2021","169","19.1","3.68","14.3","23.4","66.8","","38.1","2.24","1.1","115","21.2","9.9","0.17","37.4","77.3","106","70"
"390",="1710","東聯","19","2021","168","21","19","14","44.5","62.9","89.1","146","0.46","29.4","338","86.8","81.3","3.24","179","159","14.64","36"
"391",="2455","全新","90.5","2021","167","12.1","5.86","4.15","18","23","0","24.1","0.05","1.29","48.5","13.7","2","","15.7","32.8","17.73","74"
"392",="1104","環泥","25.6","2021","167","2.92","16.6","2.98","46.8","50","129","68.9","0.08","0.24","251","42.5","","0.46","57.1","194","29.43","47"
"393",="4142","國光生","38.65","2021","166","26.5","1","5.06","29.9","38","1.45","34.3","1.17","1.4","80.1","2.97","12.7","0.08","15.8","64.3","14.32","57"
"394",="3515","華擎","136","2021","166","22.1","19","97.2","53.9","154","0.02","2.42","0.06","0.34","159","70.1","","0.42","71.1","87.9","67.29","60"
"395",="5530","龍巖","39.4","2021","166","1.21","98.1","167","143","419","156","67.6","7.64","13.1","671","446","","0.7","447","224","49.27","55"
"396",="4766","南寶","137","2021","165","32.3","44.9","29.5","87.8","127","64.7","49.3","3.77","1.15","259","63.6","19.4","1.02","96.6","163","126.71","47"
"397",="4137","麗豐-KY","207","2021","165","59.7","0.71","4.55","71","76.5","3.8","13.2","0.66","0.65","100","34.6","11.3","0.03","50.4","49.9","62.81","77"
"398",="6782","視陽","261","2021","164","3.51","3.18","2.91","6.69","9.99","","12.2","1.46","1.73","31.3","10.4","8.82","0.53","20.2","11.1","20.34","66"
"399",="3545","敦泰","76","2021","164","64.6","32.6","38.2","98.9","181","5.91","24.7","12.8","28.5","253","64.2","7.87","44.3","117","136","63.01","74"
"400",="3362","先進光","114.5","2021","163","5.22","15.5","7.29","21.9","29.8","0.04","20","7.83","1.45","62.7","24.6","9.82","6.85","42","20.7","15.62","28"
"401",="9908","大台北","31.45","2021","162","38","3.64","1.69","63.3","65.4","69.3","49.1","0.01","1.14","185","20","","22.1","51.9","134","24.14","64"
"402",="2340","台亞","36.95","2021","162","34.7","13.1","12.7","63.1","76.8","16.1","26.6","0.14","1.06","123","22.5","0","1.5","26.5","97","22.2","60"
"403",="6202","盛群","71.4","2021","161","12","8.95","8.58","30.6","64.4","13.9","3.44","0.39","0.22","85.4","22.4","","1.08","28.3","57.1","25.01","77"
"404",="3558","神準","328","2021","161","17.6","15.5","21.5","33.1","54.7","","19.6","0.17","0.13","77.4","41.4","0.1","0.56","43.6","33.8","65","41"
"405",="3376","新日興","85.2","2021","160","50","46.3","17.6","126","144","3.39","60.9","","2.97","214","45.3","6.92","0.09","58.3","155","80.66","57"
"406",="1560","中砂","111.5","2021","159","19.2","11.2","14.4","30.4","45.1","4.24","48.8","0.07","2.26","102","25.4","23","1.81","51.1","50.5","33.29","55"
"407",="9925","新保","40.7","2021","158","41","8.43","1.85","87.8","91.1","36.5","41.6","1.96","2.75","179","52","0.78","5.74","61.3","118","27.91","62"
"408",="5007","三星","53","2021","156","14.7","13.3","22.9","28.5","51.6","0.35","29.9","1.26","0.13","83.9","11.5","","1.34","15.1","68.7","22.61","64"
"409",="2520","冠德","28.2","2021","156","161","12.5","212","194","432","5.29","65","0.54","1.34","538","245","58.3","1.33","339","200","32.37","55"
"410",="1712","興農","37.15","2021","156","16.7","24.2","32.6","42.1","82","1.46","62.9","","2.06","160","63.7","3.75","8.25","85.1","75.1","17.72","47"
"411","00862B","中信投資級公司債","31.31","","156","","","","","","","","","","","","","","","","",""
"412",="1305","華夏","26.75","2021","155","12.2","21.8","31","45.3","78.9","9.92","76.7","","0.44","170","29.9","8.83","5.46","51.4","118","19.21","60"
"413","00863B","中信全球電信債","32.25","","155","","","","","","","","","","","","","","","","",""
"414",="3026","禾伸堂","98","2021","155","39.5","33.6","30.9","77.6","109","6.29","42.9","0.1","3.17","163","46.3","13.7","0.69","61.9","101","62.43","60"
"415",="8050","廣積","79.4","2021","155","15.3","7.49","19.2","34.4","55","24.5","22.3","0.8","0.83","106","30.3","16.6","0","47.3","58.2","29.15","45"
"416","00867B","新光A-BBB電信債","31.6","","154","","","","","","","","","","","","","","","","",""
"417",="2850","新產","48.6","2021","154","118","19.5","","","","196","13.1","0.27","7.33","439","","","2.03","286","153","48.29","64"
"418",="4162","智擎","105","2021","153","21.5","0.53","0.05","39.8","40.1","","0","0.01","0.04","40.3","0.88","","","0.88","39.4","27.43","93"
"419",="3227","原相","104.5","2021","153","46.9","10.2","10.5","67.6","78.6","29.8","7.07","3.31","13","135","28.1","","0.22","33.2","102","71.23","70"
"420",="6873","泓德能源-創","152.5","2021","152","8.23","1.18","0.29","16.6","24.1","2.27","2.7","0.35","1.57","31.5","13.8","0.88","0.22","15.1","16.4","23.46","51"
"421",="6576","逸達","129","2021","152","8.71","0","0","12.7","13","0.89","0.75","1.55","0.02","16.4","0.74","2.39","","3.21","13.2","11.19","53"
"422",="5536","聖暉*","129.5","2021","152","37","60.3","5.52","155","173","3.96","5.73","1.08","0.53","187","97.7","7.8","0.67","114","73","98.52","49"
"423",="6756","威鋒電子","221.5","2021","152","19.1","3.84","4.54","27.2","31.9","6.23","0.73","0.45","0.84","40.8","8.57","","0.03","8.73","32","47","85"
"424",="8086","宏捷科","77","2021","151","30.5","3.13","5.97","34","42.1","","43.3","0.18","2.32","89","8.65","","0.12","9.62","79.3","40.38","68"
"425",="8081","致新","175.5","2021","151","34.6","21.9","21","56.5","77.7","5.42","11.8","4.27","1.2","102","31.6","","0.66","33.5","68.4","70.8","72"
"426",="6605","帝寶","90.8","2021","151","29.6","30","50.9","60.6","114","3.66","139","0.5","37.6","314","83.7","78.1","2.68","168","146","85.25","40"
"427",="2530","華建","17.85","2021","150","31.6","0.03","138","31.6","174","0.03","1.19","0.11","0.48","176","50.4","39","0.01","89.4","86.4","11.65","34"
"428",="8358","金居","59.2","2021","150","29","20.5","7.7","49.5","58.2","","23.4","0.02","1.29","83.7","20.8","0.55","0.58","22","61.7","24.42","66"
"429",="4114","健喬","43.5","2021","150","8.68","8.01","11.7","17.9","31","6.75","56.5","5.01","0.5","103","18.9","22.7","0.2","42.2","61","15.83","47"
"430","5871A","中租-KY甲特","99.6","","149","","","","","","","","","","","","","","","","",""
"431",="3704","合勤控","37.55","2021","149","52.9","55.5","62.1","113","180","1.47","17","3.62","2.15","214","95.2","19","0.14","122","92.2","20.5","47"
"432",="8938","明安","108","2021","149","8.33","41.6","31.8","52.8","88","0.07","31","0.13","2.75","130","64.7","1.38","0.74","73.8","56.5","39.09","43"
"433",="6191","精成科","31.45","2021","149","40.7","94.4","49.4","143","195","63.2","59.4","0.96","5.85","335","133","33.3","2.77","172","164","33.87","47"
"434",="8255","朋程","163","2021","149","12","6.4","7.35","19.1","27.6","28.2","28.7","0.2","11.5","96.7","27.7","4.21","0.01","32.2","64.5","67.55","53"
"435",="3030","德律","63","2021","149","12.3","13.9","17.5","38.3","56.1","","22.3","0.27","0.1","80.1","15.9","","0.57","19.1","61","25.81","70"
"436",="6188","廣明","53.3","2021","148","23.4","29.8","17.3","63.9","123","0.3","15.9","0.25","0.69","144","50.8","","0.14","56.1","87.5","30.31","53"
"437",="2401","凌陽","24.95","2021","148","48.4","13.5","14.7","78.6","96.5","38.4","19.4","3.27","3.69","164","28.5","3.84","3.6","38","126","17.2","72"
"438",="2836","高雄銀","12.3","2021","147","48.3","13.2","","","","815","31.1","1.2","1.66","2,840","","","1.35","2,664","177","14.69","52"
"439",="2031","新光鋼","45.7","2021","147","9.64","43.9","65.7","75.8","145","74.8","38.2","","0.82","259","93.3","47.9","0.79","143","116","33.91","49"
"440",="8917","欣泰","90","2021","146","3.96","2.4","0.49","20.4","21.7","0.77","27.6","0.05","1.26","51.7","11.1","","16","27.6","24.1","16.33","55"
"441","2887F","台新戊特二","48.7","","146","","","","","","","","","","","","","","","","",""
"442",="6279","胡連","146","2021","145","6.78","21.6","13","28.4","44.5","0.02","34.7","0.2","1.3","82","29.8","","0.41","32","50","50.02","55"
"443",="1103","嘉泥","18.75","2021","145","36.9","2.58","0.55","110","112","218","52.8","0.08","0.61","402","27.9","79.1","4.56","143","259","38.74","45"
"444",="2605","新興","24.65","2021","144","54.2","4.04","2.09","60.8","65.8","15.2","134","","0.33","215","25","31.1","0.24","56.7","159","24.64","64"
"445",="6023","元大期","49.7","2021","144","93","0.25","","939","943","19.3","6.31","0.87","17.6","980","839","15","0.79","856","123","42.59","55"
"446",="2545","皇翔","43.85","2021","144","15.2","4.39","274","23.5","309","94.8","48","0.02","0.89","475","219","123","0.81","351","124","37.82","60"
"447",="2905","三商","15.45","2021","143","1,004","141","45.4","1,154","1,931","10,597","194","2.05","1,428","14,270","155","165","1,380","13,798","472","22.79","38"
"448",="6741","91APP*-KY","118","2021","142","6.44","3.32","","25.3","38.9","1.87","0.25","0.03","0.61","41.9","17.6","0.08","0","17.8","24.1","19.96","70"
"449",="1234","黑松","35.4","2021","142","12.3","8.29","52.1","23.4","76.1","87","60","0.04","3.17","228","21.5","","2.74","46.4","181","45.15","45"
"450",="1218","泰山","28.4","2021","142","16.6","14.1","7.12","31.7","45.8","40.5","19.5","0.02","0.34","106","23.6","10.5","0.12","36.5","69.9","14.37","47"
"451",="3324","雙鴻","160.5","2021","142","14.9","48.5","22.9","63.5","89.8","1.09","24.4","1.25","1.09","119","56.7","13.1","","69.9","49.1","55.09","47"
"452",="9911","櫻花","64","2021","142","18.5","13","9.51","34.3","44.5","14.5","19.4","1.65","0.82","82.8","26.3","0","0.94","28.4","54.4","24.59","62"
"453",="1718","中纖","8.35","2021","141","207","171","17.3","1,212","6,043","1,654","249","2.54","36.5","8,011","7,048","199","6.6","7,294","718","17.39","47"
"454",="2363","矽統","18.75","2021","141","6.55","0.69","1.19","7.33","8.79","217","7.48","0.07","0.65","234","1.06","","0.04","1.12","233","34.1","55"
"455",="3673","TPK-KY","34.35","2021","140","206","159","109","416","527","8.09","180","0.66","6.15","778","260","102","3.47","424","354","86.64","40"
"456",="2753","八方雲集","211.5","2021","140","12.5","1.91","2.1","19.5","22.9","0.04","15.5","0.06","3.56","53.2","13.3","0.71","0.34","22.9","30.3","45.31","64"
"457",="2617","台航","33.4","2021","139","3.31","1.46","","53.9","69.8","15","130","","18.2","233","13.5","55.3","4.19","76.4","156","37.47","66"
"458",="3014","聯陽","86.5","2021","139","19.8","10.5","10.8","45.6","57.1","18.9","6.36","2.22","0.18","86.4","21.7","","1.16","23.8","62.6","38.87","79"
"459",="2515","中工","9.1","2021","139","30","84.6","152","221","388","44.1","32.1","0","8.91","481","175","53.1","1.03","252","229","14.92","38"
"460",="6579","研揚","93.7","2021","139","18.4","12.6","15.2","35.2","51.4","41","8","0.18","0.15","102","15.2","2.02","0.02","18.3","83.9","52.95","51"
"461",="1760","寶齡富錦","161.5","2021","138","2.79","3.36","5.29","6.85","12.7","0.84","14.4","0.2","0.32","29.5","7.4","1.16","0.38","10.2","19.3","22.55","51"
"462",="2851","中再保","17.3","2021","138","173","2.83","","","","222","2.69","0.07","17.9","495","","","1.16","329","166","28.04","58"
"463",="6712","長聖","202","2021","138","6.41","0.63","0.57","14.1","14.7","3.33","0.91","0.11","0.08","20.2","0.97","","0.02","1.25","19","30.7","89"
"464",="3152","璟德","199","2021","137","4.52","5.56","3.19","10.1","15.6","","29.3","0.03","0.12","45.2","6.78","","0.18","6.96","38.3","55.44","84"
"465","00768B","FH20年美債","56.75","","137","","","","","","","","","","","","","","","","",""
"466",="6768","志強-KY","69.8","2021","137","60.4","18","15.5","78.4","112","0","38","0.29","2.16","165","31","5.3","0","44.2","121","61.5","53"
"467",="1702","南僑","46.4","2021","136","97.3","22.3","34.7","120","160","0.61","119","1.05","1.45","294","65.6","85.4","4.13","176","118","36.71","53"
"468",="3552","同致","159","2021","136","10.5","40.7","26.3","51.3","78.2","1.28","14.3","1.06","1.65","102","53","5.06","0.37","63.4","38.3","44.73","40"
"469",="00646","元大S&P500","37.48","","136","","","","","","","","","","","","","","","","",""
"470",="4506","崇友","75.4","2021","133","19","10.4","20","36.5","57.2","9.56","11.5","0.78","2.91","84.1","36.1","","0.55","36.8","47.3","26.74","55"
"471","00711B","FH彭博新興債","16.1","","133","","","","","","","","","","","","","","","","",""
"472","00791B","FH美元信用債1-5Y","52.35","","133","","","","","","","","","","","","","","","","",""
"473",="6166","凌華","60.7","2021","132","13","24.7","37.1","37.6","76","6.03","42.3","3.16","0.32","132","59.3","26.9","0.51","87.6","44.2","20.32","40"
"474",="1532","勤美","35","2021","132","50.4","42.2","200","92.6","324","16.7","106","4.01","28.1","500","201","105","4.53","332","167","33.96","40"
"475",="6245","立端","111.5","2021","132","15.3","13","25.3","36.9","64.2","","12.2","","0.34","78.7","31","8.86","0.85","43.5","35.2","30.12","43"
"476",="3675","德微","296","2021","132","3.35","5.34","3.4","9.31","12.8","0.1","14","0.38","1.89","30.6","10.2","7.77","0","18.1","12.5","28.1","55"
"477",="6244","茂迪","33.9","2021","131","25.8","5.94","7.75","31.8","53.1","1.86","26.5","0.02","3.76","87.3","28.1","23.4","0.03","54.5","32.9","9.05","45"
"478",="2034","允強","29.45","2021","131","14","17","65.1","33.7","105","26.7","47.9","0.06","7.67","191","79.5","15.6","1.02","96.8","94","21.15","38"
"479",="5508","永信建","60.3","2021","131","5.24","0.79","129","6.03","136","0.11","0.16","","0.4","137","50.9","23.3","0.18","76.8","60","27.58","72"
"480",="6235","華孚","68.4","2021","131","6.29","10.4","6.71","16.7","25.3","","22.9","","0.97","51.3","25.5","0","0.8","26.6","24.7","14.29","39"
"481",="3022","威強電","74.1","2021","131","35.4","13.1","15.3","48.5","68.4","25","12.1","0.17","9.53","116","26.1","","0.56","35.6","80.4","45.51","57"
"482",="1565","精華","259","2021","131","23.5","9.2","11.8","32.7","45","","37.9","0.03","1.21","86","20.6","4.95","","26.3","59.7","118.44","59"
"483",="2704","國賓","35.55","2021","130","5.15","0.38","0.79","75","76.5","30.3","53.7","","0.47","172","40.7","1","0.54","52.1","119","32.54","34"
"484",="6180","橘子","74.1","2021","130","34.2","11.5","1.23","46.6","54.3","3.2","28","6.31","0.57","94.7","34.6","","0.29","36.2","58.5","30.82","64"
