"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"353",="8908","欣雄","73.2","2020","189","8.33","4.86","6.47","13.8","21.9","1.84","35.1","","2.04","62.7","23.9","4.5","5.59","35.4","27.3","13.66","47"
"354",="6510","精測","573","2020","188","28.6","8","3.63","36.6","41.2","","39","0.46","0.06","81.3","10.7","","","10.8","70.5","215","77"
"355",="2511","太子","11.55","2020","187","54.1","11.4","167","86.1","254","114","58.4","20","1.95","522","64.7","122","12.3","277","244","14.92","38"
"356","00849B","中信EM主權債0-5","35.53","2020","187","","","","","","","","","","","","","","","","",""
"357",="2373","震旦行","79.1","2020","187","54.4","17.1","14.6","91","109","36.1","23.2","1.77","2.27","181","66.2","13.4","5.74","91.4","89.2","34.1","62"
"358","00760B","FH新興企業債","51.8","2020","187","","","","","","","","","","","","","","","","",""
"359",="5607","遠雄港","68.1","2020","187","2.25","2.82","","25.8","26","72.6","18.5","0.07","0.4","150","14.2","24.6","10.9","80.5","69.5","24.61","57"
"360",="6547","高端疫苗","56.8","2020","186","16.8","1.31","0.77","18.6","20.1","0","11.6","0.6","0.78","34.9","1.61","","0.03","3.49","31.4","14.86","53"
"361",="2439","美律","85.4","2020","186","30.5","135","37.9","177","222","60.8","36.9","14.2","2.72","342","197","8.07","1.32","219","123","56.23","34"
"362",="3413","京鼎","192.5","2020","186","62.8","9.56","17.4","72.4","90.7","7.1","15.1","","0.59","115","38.8","19.5","0.25","59.8","55.2","66.21","60"
"363",="3380","明泰","34.3","2020","186","57.1","68","70.3","128","207","1.78","39.4","14.4","0.71","270","137","","3.51","143","127","17.91","38"
"364",="8112","至上","43.2","2020","185","17.6","178","145","196","393","5.31","2.49","0.81","3.33","405","248","58.5","10.7","318","87.5","21.2","32"
"365",="4536","拓凱","203.5","2020","185","25.9","15.9","14.8","59.4","75.3","","18.5","0.11","0.81","102","38.4","0","0.43","46","55.9","58.74","55"
"366",="8341","日友","165.5","2020","185","9.4","4.59","0.32","17.8","20","0.16","50.2","8.93","1.32","89.7","21","27.3","1.19","57.3","32.4","28.44","81"
"367",="4147","中裕","73","2020","184","5.72","2.7","12.6","14.7","27.8","4.06","10.3","9.4","0.07","52","4.62","12.9","0.01","17.8","34.2","13.54","40"
"368",="3260","威剛","68.4","2020","183","27.8","42.6","68.9","91.5","167","49.5","48.5","7.61","2.52","281","121","57.4","0.2","185","96.2","39","40"
"369",="5469","瀚宇博","34.4","2020","182","114","169","101","294","409","207","111","7.13","3.41","754","242","106","4.28","360","394","54.12","51"
"370",="6806","森崴能源","84","2020","182","3.67","3.57","0","62.4","63.1","0.01","7.24","0.02","0.12","71.9","54.5","3.31","0.03","59","12.8","12.54","62"
"371",="3019","亞光","64.8","2020","181","100","35.2","25.5","136","163","6.55","25.3","0.36","2.94","202","49.1","","1.56","52","150","39.84","49"
"372",="2428","興勤","141","2020","181","25.1","24.7","12.7","65.5","80.8","1.8","21.7","0.44","1.56","110","20.5","3.4","0.27","35.9","74.4","57.02","70"
"373",="6274","台燿","67","2020","180","31.4","56.7","22.3","123","146","0.05","41","0.06","5.19","194","46.8","34.5","1.28","83.5","110","41.27","51"
"374",="4736","泰博","188","2020","179","22.4","10.7","15.2","33.7","50.1","10.9","26.8","0.05","1.58","91.7","17.4","7.42","0.09","25.5","66.2","69.75","79"
"375",="4174","浩鼎","78","2020","179","33.4","0.19","0.07","37.4","38.9","0.08","7.31","4.54","0.65","53.4","2.48","0.35","","5.02","48.4","21.26","51"
"376",="1905","華紙","16.15","2020","178","3.87","34","37.8","49.7","129","19.6","166","","6.75","327","120","13.9","2.4","157","170","13.6","30"
"377",="5306","桂盟","141","2020","178","19.9","13.3","8.2","36","48","1.46","31.1","15.6","0.86","107","19","18.4","0.48","42.6","64","50.82","79"
"378",="1312","國喬","19.55","2020","177","52.4","26","12","83.6","130","135","63.8","8.82","11.3","363","29.1","4","0.94","52","311","30.48","66"
"379",="2608","嘉里大榮","37.9","2020","177","15.1","20.5","0.6","35.6","37.3","2.87","134","3.74","2.48","217","32.3","36.1","3.72","108","108","21.99","55"
"380",="6679","鈺太","320","2020","176","2.8","4.61","4.91","9.49","15","0.08","0.43","0.04","0.17","16","3.49","","","3.59","12.4","30.19","64"
"381",="1519","華城","66.7","2020","174","1.71","26.3","22.3","35.5","64.5","0.49","19.8","0.31","0.1","86.9","39.3","8.42","1.91","51.5","35.5","13.59","36"
"382",="2913","農林","21.95","2020","173","1.76","0.18","8.95","2","11.8","172","65","0.02","1.95","251","10","50.8","0.2","93.1","158","19.99","34"
"383",="2393","億光","39.05","2020","173","41.9","68.7","17.1","122","197","1","81.1","0.84","7.58","303","115","1.68","3.13","123","179","39.62","47"
"384",="00692","富邦公司治理","29.38","2020","173","","","","","","","","","","","","","","","","",""
"385",="1308","亞聚","29","2020","172","6.06","7.49","3.12","25.3","29.6","106","32.6","","0.22","169","14.8","30.5","1.84","47.7","121","20.8","51"
"386",="9938","百和","57.7","2020","172","58.7","31.4","53.8","105","165","1.79","126","2.07","3.75","317","117","58.5","3.88","193","125","32.92","57"
"387",="1609","大亞","24.95","2020","171","29.1","36.6","31.6","75.6","110","51.9","75.4","0","8.03","252","80.4","73.9","0.97","161","91.3","13.22","40"
"388",="4551","智伸科","148","2020","171","23.5","25.7","13","56.2","72.3","0","44.3","0.16","1.08","122","56.1","0","0.06","60.9","60.8","54.24","51"
"389",="4583","台灣精銳","211","2020","169","14.2","3.62","15.9","18.5","46.6","","37.9","2.24","0.91","94.4","8","6.79","0.14","21.3","73.1","100.18","73"
"390",="1710","東聯","19","2020","168","27.3","17.7","9.9","45.6","62.9","95.4","146","0.31","25.2","341","89.1","92.5","3.18","192","149","13.88","28"
"391",="2455","全新","90.5","2020","167","10.7","4.67","3.72","15.3","19.7","","23.2","0.04","0.09","43.2","10.2","4","","14.2","29","15.69","68"
"392",="1104","環泥","25.6","2020","167","2.95","14.1","2.83","40.5","43.9","121","66.8","0.08","6.43","241","38","","0.75","53.2","188","28.54","49"
"393",="4142","國光生","38.65","2020","166","40.9","1.1","3.02","45.5","50.5","1.62","23.4","1.39","5.45","84.7","5.25","13.1","0.05","18.4","66.3","14.71","79"
"394",="3515","華擎","136","2020","166","27.6","16.5","58.3","51.9","112","0.41","2.4","0.07","0.24","117","43.3","","0.39","44.1","73.1","57.2","55"
"395",="5530","龍巖","39.4","2020","166","0.89","93.3","160","147","410","140","61.6","7.48","13.5","641","435","","0.69","435","206","45.05","57"
"396",="4766","南寶","137","2020","165","33.2","40.7","21.8","86.8","112","16.2","45.2","1.91","3.04","193","50.8","16.7","1.48","81.5","112","85.15","51"
"397",="4137","麗豐-KY","207","2020","165","53.5","0.35","4.67","53.8","59.2","8.81","13.8","0.79","0.81","89.6","28.2","12.8","0.03","45.6","44.1","55.46","72"
"398",="6782","視陽","261","2020","164","2.37","4.18","2.67","6.55","9.6","","8.23","1.67","0.92","22.2","7.77","4.77","0.9","13.9","8.36","15.27","48"
"399",="3545","敦泰","76","2020","164","40.1","16.3","17.6","56.5","89.7","4.83","13.2","13","1.84","123","39.6","0","5.24","45.3","78.1","37.28","55"
"400",="3362","先進光","114.5","2020","163","4.99","12.6","5.72","17.7","24","0.1","12.5","0.4","2.88","43.9","22.1","3.12","2.98","29","14.9","13.1","28"
"401",="9908","大台北","31.45","2020","162","31.1","3.37","1.78","58.6","60.7","66.5","47.2","0","1.14","176","19.5","","20.9","50.2","126","22.73","62"
"402",="2340","台亞","36.95","2020","162","31","16.8","11.6","51.2","63.1","13","27.1","0.14","0.35","106","17.3","7.49","1.87","29.5","76.9","20.48","55"
"403",="6202","盛群","71.4","2020","161","12","10.5","5.79","30.3","44.8","11","3.43","0.63","0.1","61.9","12.5","","1.02","17","44.8","19.64","74"
"404",="3558","神準","328","2020","161","24.9","12.1","10.2","37","47.4","","16.8","0.29","0.19","67.4","34.4","0.14","0.38","36.3","31","59.81","45"
"405",="3376","新日興","85.2","2020","160","17.1","60","17.7","140","159","1.65","59.4","","2.24","224","59.9","0","0.04","66.9","157","81.86","55"
"406",="1560","中砂","111.5","2020","159","7.14","9.72","14.1","16.9","31.8","4.49","52.5","0.07","4.54","94.5","13.5","31","1.75","47.2","47.4","31.36","51"
"407",="9925","新保","40.7","2020","158","32.9","9.56","1.87","80.2","84.3","37.8","38.6","0.47","2.87","170","48.4","0","6.54","58.8","111","26.57","62"
"408",="5007","三星","53","2020","156","16.4","12.3","13.2","30.4","44","0.06","30.9","1.35","0.27","77.2","8.38","","1.75","12.4","64.8","21.3","64"
"409",="2520","冠德","28.2","2020","156","115","22.3","283","155","464","5.35","65.9","0.49","1.88","574","302","61.6","1.49","400","174","30.9","53"
"410",="1712","興農","37.15","2020","156","18.9","17.9","27.8","37.4","69.7","0.41","66.4","","1.42","150","54","6.55","8.57","78.5","71.1","16.79","45"
"411","00862B","中信投資級公司債","31.31","2020","156","","","","","","","","","","","","","","","","",""
"412",="1305","華夏","26.75","2020","155","7.77","20.3","12.1","46","58.7","10.1","65.7","","0.41","139","22.2","0.5","5.78","35.9","103","17.53","62"
"413","00863B","中信全球電信債","32.25","2020","155","","","","","","","","","","","","","","","","",""
"414",="3026","禾伸堂","98","2020","155","44.6","32.3","22.8","80","104","4.89","36.1","0.14","0.42","146","44.7","4.41","0.74","50.9","95.4","58.28","55"
"415",="8050","廣積","79.4","2020","155","9.49","8.33","15","26.6","44.3","28.8","22.5","0.78","1.36","99.8","11.3","29.2","0.03","41","58.8","29.4","38"
"416","00867B","新光A-BBB電信債","31.6","2020","154","","","","","","","","","","","","","","","","",""
"417",="2850","新產","48.6","2020","154","110","18.6","","","","167","10.8","0.2","7.61","395","","","1.96","262","132","41.85","61"
"418",="4162","智擎","105","2020","153","18.4","0.45","0.25","40.4","41.7","","0.01","0.01","0.06","42.1","1.84","","","1.96","40.1","27.55","89"
"419",="3227","原相","104.5","2020","153","42.9","14.9","7.69","65.5","73.9","20.1","6.82","3.05","11.7","119","23.8","","0.28","29.4","89.4","62.99","66"
"420",="6873","泓德能源-創","152.5","2020","152","3.21","0.49","0.42","8.42","13","1.94","2.04","0.35","1.08","18.6","9.88","1.19","0.35","11.4","7.18","","53"
"421",="6576","逸達","129","2020","152","11.5","0","","16.2","16.9","0.9","0.95","2.09","0.02","21","1.22","1.41","","2.7","18.3","15.64","50"
"422",="5536","聖暉*","129.5","2020","152","51.7","41.4","2.3","126","138","4.96","4.66","0.23","0.24","151","72.7","7.71","0.59","88.2","63","89.99","51"
"423",="6756","威鋒電子","221.5","2020","152","22.8","2.31","2.67","25.2","27.9","0.49","0.57","0.42","0.87","30.4","4.2","","0.03","4.24","26.2","38.77","72"
"424",="8086","宏捷科","77","2020","151","45.6","6.17","5.11","52.5","59.4","0","21.8","0.21","3.04","85.4","8.03","0","0.1","9.04","76.4","38.88","72"
"425",="8081","致新","175.5","2020","151","28.9","17.4","10.7","47.1","58.1","1.73","12.2","4.23","0.01","78","24.1","","0.77","26","52.1","53.13","62"
"426",="6605","帝寶","90.8","2020","151","19.5","26.5","46.7","48.1","97.7","3.79","146","0.75","36.8","304","99.1","60.7","2.53","167","138","79.95","38"
"427",="2530","華建","17.85","2020","150","18.4","0.42","61.2","18.8","84.3","0.03","1.18","0","0.7","86.3","22.2","0","0.1","22.3","64","11.81","36"
"428",="8358","金居","59.2","2020","150","25.9","16.8","4.79","43","48.5","","17.6","0.02","0.52","67.4","13.5","1.66","0.53","15.8","51.6","20.41","52"
"429",="4114","健喬","43.5","2020","150","6.38","7.08","12","14.5","29.8","6.44","57.8","5.5","1.01","104","15.6","28","0.21","44.2","59.5","16.84","51"
"430","5871A","中租-KY甲特","99.6","","149","","","","","","","","","","","","","","","","",""
"431",="3704","合勤控","37.55","2020","149","40.8","58.5","49","105","164","1.22","15.9","2.6","2.22","196","106","0","0.06","113","83.1","18.89","43"
"432",="8938","明安","108","2020","149","9.31","31.8","22.5","45.7","70.3","0.96","26.1","0.08","1.63","108","49.5","2.12","0.89","59.5","48.7","32.96","38"
"433",="6191","精成科","31.45","2020","149","40.5","82.3","51.8","127","181","62.2","57.5","0.99","2.62","316","115","37.6","3.18","159","157","29.78","43"
"434",="8255","朋程","163","2020","149","13.4","6.36","4.76","20.8","26.1","22.2","25.5","2.52","3.35","80.4","16.6","5.97","0.02","22.9","57.5","59.72","53"
"435",="3030","德律","63","2020","149","15.6","19.4","9.35","37.3","47","","21.3","0.25","0.1","70","10","","0.63","13","57","24.14","73"
"436",="6188","廣明","53.3","2020","148","35.4","22.9","12.6","78.7","101","0.37","12.6","0.24","0.85","118","40.7","","0.09","44.3","73.8","26.17","49"
"437",="2401","凌陽","24.95","2020","148","34","12.6","8.61","55.7","67.8","29.9","19.7","3.29","2.88","126","18.2","2.05","3.52","26","100","14.3","60"
"438",="2836","高雄銀","12.3","2020","147","30.5","18.4","","","","804","31.4","1.28","1.68","2,762","","","1.09","2,599","162","15","52"
"439",="2031","新光鋼","45.7","2020","147","7.09","34.2","38.5","61.6","102","42.4","52.9","","0.76","199","72.7","44.5","0.56","118","81","24.89","34"
"440",="8917","欣泰","90","2020","146","4.02","2.23","0.56","18.5","19.9","0.91","26.1","0.11","1.25","48.6","10.2","","15","25.8","22.8","16.98","53"
"441","2887F","台新戊特二","48.7","","146","","","","","","","","","","","","","","","","",""
"442",="6279","胡連","146","2020","145","7.73","19.3","8.03","27","36.5","0.02","31.8","0.11","0.78","70.3","22.1","","0.34","24.1","46.2","46.2","55"
"443",="1103","嘉泥","18.75","2020","145","33.8","3.15","0.61","116","117","207","62","0.11","0.63","406","30.4","87.7","5.32","156","250","37.61","55"
"444",="2605","新興","24.65","2020","144","46.7","3.48","1","51","55.7","0","155","","0.09","211","20","33.5","0.33","55.1","156","24.74","60"
"445",="6023","元大期","49.7","2020","144","71.9","2.3","","933","936","16.2","6.19","0.42","16.4","969","848","0","0.82","851","119","40.89","59"
"446",="2545","皇翔","43.85","2020","144","4.56","3.06","230","11.7","252","118","21.5","0.05","0.89","415","181","114","0.45","301","114","34.86","53"
"447",="2905","三商","15.45","2020","143","1,482","109","44.3","1,596","2,374","9,807","153","2.11","1,225","13,654","159","180","1,183","13,186","468","22.91","45"
"448",="6741","91APP*-KY","118","2020","142","7.68","2.75","","16.9","16.9","0.91","0.16","0.03","0.04","18.2","9.56","0.05","0","9.65","8.54","15.86","68"
"449",="1234","黑松","35.4","2020","142","12.7","7.45","50.4","22","73","84","62.3","0.06","2.08","222","17.4","","2.61","41.4","181","44.96","47"
"450",="1218","泰山","28.4","2020","142","7.72","11.7","5.72","20.2","32.2","41.6","18","0.04","0.33","92.4","13.8","6","0.11","22.1","70.3","14.45","51"
"451",="3324","雙鴻","160.5","2020","142","14.1","46.8","15.7","60.9","78.7","0.76","18.6","0.79","0.91","101","45.4","9.42","0.03","55","46.3","52.56","49"
"452",="9911","櫻花","64","2020","142","18.9","11.4","6.69","31.7","39.3","15.2","15.7","1.08","2.02","75","22.8","0.16","0.68","24.6","50.4","23.03","64"
"453",="1718","中纖","8.35","2020","141","147","152","11.5","1,144","5,736","1,599","239","2.46","27","7,631","6,783","141","5.85","6,967","664","17.83","47"
"454",="2363","矽統","18.75","2020","141","8.19","0.46","0.73","8.75","9.57","158","7.5","0.07","0.61","176","0.74","","0.03","0.87","175","27.73","38"
"455",="3673","TPK-KY","34.35","2020","140","226","150","84.3","455","541","6.3","200","0.7","30","836","290","116","4.31","468","368","90.2","43"
"456",="2753","八方雲集","211.5","2020","140","10.3","1.02","1.75","11.6","14.3","0.04","13.5","0.06","1.97","40.9","12.4","0.5","0.33","20.1","20.9","33.58","74"
"457",="2617","台航","33.4","2020","139","3.25","1.11","","8.23","20.4","34","94.5","","18.2","167","13.7","40.3","1.92","59.4","108","25.84","45"
"458",="3014","聯陽","86.5","2020","139","20.3","8.19","4.96","37.8","43.4","11.5","6.17","2.3","0.04","64.9","14.9","","1.09","16.8","48.1","29.86","74"
"459",="2515","中工","9.1","2020","139","24.5","83.3","145","180","338","41.6","32.2","0","3","421","162","36.1","1.59","217","204","13.27","34"
"460",="6579","研揚","93.7","2020","139","27.3","7","8.26","38.8","47.9","40.9","5.65","0.25","0.16","95.8","10.9","0.6","0.02","12","83.7","52.8","57"
"461",="1760","寶齡富錦","161.5","2020","138","3.1","4.21","5.61","8.27","14.5","0.83","13.1","0.24","0.85","30.7","9.46","6.7","0.7","18.3","12.4","16.16","45"
"462",="2851","中再保","17.3","2020","138","150","4.54","","","","191","2.07","0.05","17.2","427","","","1.26","293","134","22.71","55"
"463",="6712","長聖","202","2020","138","0.69","0.18","0.35","4.33","4.79","1.13","1.29","0.1","0.05","8.58","0.4","","0.04","0.78","7.81","13.12","38"
"464",="3152","璟德","199","2020","137","10.5","3.79","1.74","14.3","18.5","","24","0.03","0.35","43","7.38","","0.17","7.55","35.4","51.36","91"
"465","00768B","FH20年美債","56.75","","137","","","","","","","","","","","","","","","","",""
"466",="6768","志強-KY","69.8","2020","137","49","25.6","16.8","74.6","105","","36.9","0.13","2.29","163","37.8","3.64","","55.1","108","61.87","43"
"467",="1702","南僑","46.4","2020","136","57.2","18","24.5","77.5","108","0.6","127","1.05","1.21","253","110","48.6","3.18","184","69.6","26.68","53"
"468",="3552","同致","159","2020","136","6.33","43.1","16.6","50.3","70","0.33","16","0.97","1.05","93.5","53.4","0","0.24","58.3","35.2","41.13","36"
"469",="00646","元大S&P500","37.48","","136","","","","","","","","","","","","","","","","",""
"470",="4506","崇友","75.4","2020","133","15.1","9.52","18","30.8","49.8","9.3","10.8","0.82","4.31","77.1","31.9","","0.52","32.6","44.6","25.18","51"
"471","00711B","FH彭博新興債","16.1","2020","133","","","","","","","","","","","","","","","","",""
"472","00791B","FH美元信用債1-5Y","52.35","2020","133","","","","","","","","","","","","","","","","",""
"473",="6166","凌華","60.7","2020","132","20","21.1","18.3","42.1","61.9","2.01","11.7","4.05","3.47","87.4","37.6","2.92","0.57","42.3","45.2","20.76","45"
"474",="1532","勤美","35","2020","132","42.1","39.1","182","81.3","287","17","102","4.01","16","448","151","109","3.76","288","160","31.97","38"
"475",="6245","立端","111.5","2020","132","24.1","10.2","17.4","39.7","58.7","","12.4","","0.27","73.2","24.9","8.78","0.75","37.1","36.1","29.09","45"
"476",="3675","德微","296","2020","132","2.24","3.69","2.46","6.29","8.94","0.1","14.3","0.4","0.65","25.6","8.23","7.16","","15.5","10.1","22.76","43"
"477",="6244","茂迪","33.9","2020","131","23.4","5.21","7.26","28.6","43.1","1.19","28.1","0.04","1.52","76.2","17.3","23.5","0.04","43.8","32.4","8.92","45"
"478",="2034","允強","29.45","2020","131","13.5","12.7","30.1","26.3","56.9","24","46.4","0","3.85","132","24.4","15.4","1.22","41.2","90.9","20.79","43"
"479",="5508","永信建","60.3","2020","131","1.55","0.41","108","1.96","111","0.11","0.17","","0.35","112","51.8","11.8","0.18","63.7","47.9","22.02","53"
"480",="6235","華孚","68.4","2020","131","9.13","8.42","3.9","17.6","23.9","0","15.5","","3.2","44.6","19.7","0.43","0.69","20.8","23.8","14.03","68"
"481",="3022","威強電","74.1","2020","131","25.4","13.2","11","39.2","62.4","24","11.8","0.07","9.41","108","23.6","","0.66","32.6","75.9","43","57"
"482",="1565","精華","259","2020","131","18.4","8.3","10.9","26.7","38","","39.6","0.03","0.98","80.4","16.5","6.87","","24.2","56.3","111.59","55"
