"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"315",="2108","南帝","43.2","2022","213","75","8.62","16.2","112","132","5.78","27.8","0.14","6.71","174","16.1","0.12","0.09","20.8","153","29.29","66"
"316",="2727","王品","275","","212","","","","","","","","","","","","","","","","",""
"317",="6282","康舒","40.2","2022","212","77.1","67.6","59","152","214","9.51","95.9","","3.01","339","110","98.8","1.74","231","107","19.26","45"
"318",="1785","光洋科","35.3","","211","","","","","","","","","","","","","","","","",""
"319",="9940","信義","28.6","2022","211","83.1","10.7","99.3","97.7","221","21.8","38","0.44","10.1","341","111","68.5","12.1","221","119","16.04","49"
"320",="8996","高力","232.5","","208","","","","","","","","","","","","","","","","",""
"321",="6214","精誠","76.2","2022","208","43.3","64.6","47.9","143","218","48.5","22.1","3.29","3.69","299","119","31","1.35","153","146","56.07","40"
"322",="2867","三商壽","5.05","2022","207","478","99.2","","","","12,173","108","1.73","1,533","14,582","","","26","14,294","288","7.04","15"
"323",="3010","華立","87","","205","","","","","","","","","","","","","","","","",""
"324",="00891","中信關鍵半導體","13.3","","204","","","","","","","","","","","","","","","","",""
"325",="3016","嘉晶","70.7","2022","204","28.4","12.7","9.47","41.1","51.6","1.74","20.1","0.53","0.01","76.7","14.5","5.61","0.75","23.7","53","18.38","57"
"326",="1789","神隆","25.75","2022","204","42.9","6.54","11.9","49.5","63.2","1.13","38.4","0.1","3.33","119","8.03","","0.77","14.6","105","13.22","66"
"327",="2208","台船","21.65","2022","202","24.6","13.4","55.5","84.9","268","16.5","130","0.54","4.57","466","226","88.7","11.3","368","98.1","10.53","28"
"328",="2540","愛山林","75.8","2022","202","11.4","14.1","173","30.8","236","9.38","8.52","0.01","5.49","271","178","26.8","0.72","210","61.4","23.06","36"
"329",="8422","可寧衛","185","","201","","","","","","","","","","","","","","","","",""
"330","2891B","中信金乙特","60.2","","201","","","","","","","","","","","","","","","","",""
"331",="2392","正崴","39.1","2022","200","112","191","178","361","611","86.9","209","17.5","30.9","983","364","220","17.6","620","363","50.37","38"
"332",="1736","喬山","65.6","2022","199","35.3","99.5","118","135","264","0.46","44.9","28.6","7","389","248","24.5","4.62","294","94.8","31.28","38"
"333",="1231","聯華食","88.3","2022","198","3.15","22.7","15.5","28.3","46.1","5.09","45.6","0.05","6.73","105","29.4","22.5","0.78","53.5","51.7","22.98","40"
"334",="1536","和大","70.8","2022","198","10.7","31.5","34.5","45.2","82.3","3.94","138","0.08","1.71","229","67.6","67.4","1.38","140","89.8","31.66","38"
"335",="6643","M31","622","2022","197","5.47","3.29","","14.4","16.6","1.19","5.71","0.11","0","23.7","5.05","0","","5.1","18.6","58.62","82"
"336",="6691","洋基工程","290","","197","","","","","","","","","","","","","","","","",""
"337",="2820","華票","14.65","2022","197","5.58","6.32","","","","2,050","1.47","","5.7","2,077","","","2.36","1,857","220","16.37","57"
"338",="1313","聯成","14.55","2022","196","42.4","37.8","88.9","90.1","199","109","161","0.09","7.38","506","142","95.4","4.11","245","261","19.83","32"
"339","2881C","富邦金丙特","58.9","","196","","","","","","","","","","","","","","","","",""
"340",="9937","全國","63.3","2022","196","7.54","1.46","3.72","8.99","13.1","20.3","58.8","0.65","7.39","123","48.8","0.06","0.7","69.3","53.5","17.31","45"
"341",="2328","廣宇","37.7","2022","195","67.1","85.1","38.9","152","193","25.9","26.9","0.37","3.87","254","102","","0.16","106","148","24.89","45"
"342",="2501","國建","16.85","2022","195","108","5.96","413","144","575","113","47.4","0.47","17.1","801","306","176","2.31","533","268","21.22","38"
"343",="6443","元晶","38.75","2022","195","8.38","11.9","17","20.3","40.3","4.89","54.4","0.05","11","113","29.1","19.3","2.92","51.6","61.5","12.91","36"
"344",="2104","國際中橡","19.7","2022","194","149","51.8","32","232","279","98.3","193","2.55","1.54","584","130","55.8","1.61","228","356","34.67","49"
"345",="8131","福懋科","43.4","2022","192","51.6","18.5","9.39","97.6","108","4.7","29","","0.68","148","14","","0.95","20.6","127","28.74","72"
"346",="2312","金寶","12.85","2022","192","99.2","447","265","548","849","97.7","257","2.05","12.1","1,255","728","211","9.13","973","282","12.11","28"
"347",="6803","崑鼎","271","2022","192","16.1","8.39","1.01","48.7","51.3","7.89","43","9.55","18","133","29.3","27","8.69","68.6","64.3","83.84","57"
"348",="2362","藍天","30.3","2022","192","70.5","25.7","37.8","118","171","665","40.3","0.58","16.4","942","161","226","12.2","524","418","71.41","38"
"349",="4105","東洋","77","2022","191","23.6","12.6","10.4","36.7","50.4","16.3","24.3","2.51","2.05","96","29.2","0.1","1.32","33.7","62.3","22.76","68"
"350",="6732","昇佳電子","390","2022","191","15.1","4.04","9.99","31.6","41.9","8.74","5.55","0.59","0.04","56.9","10.7","","1.49","12.2","44.7","91.38","70"
"351",="2247","汎德永業","236","","190","","","","","","","","","","","","","","","","",""
"352",="4763","材料-KY","306.5","","189","","","","","","","","","","","","","","","","",""
"353",="8908","欣雄","73.2","2022","189","5.85","6.11","12.8","12.7","27.2","1.85","44.5","","4.74","80.6","28.5","7.63","7.12","44.7","35.9","13.94","43"
"354",="6510","精測","573","2022","188","30.2","7.74","4.4","38","44.1","","44.9","0.62","0.07","90.4","10.5","","0.02","10.8","79.6","240.44","70"
"355",="2511","太子","11.55","2022","187","100","8.12","68.4","161","230","107","55.1","18.7","2.33","480","106","31.2","11.9","220","260","15.85","53"
"356","00849B","中信EM主權債0-5","35.53","","187","","","","","","","","","","","","","","","","",""
"357",="2373","震旦行","79.1","","187","","","","","","","","","","","","","","","","",""
"358","00760B","FH新興企業債","51.8","","187","","","","","","","","","","","","","","","","",""
"359",="5607","遠雄港","68.1","2022","187","3.82","2.65","","12.8","13.1","114","57.2","0.15","0.24","217","26.6","69.2","10.3","137","79.9","29.16","61"
"360",="6547","高端疫苗","56.8","2022","186","12","1.96","5.45","44.3","54.6","2.64","12","0.45","1.07","73.5","3.55","17","","23.2","50.3","15.33","38"
"361",="2439","美律","85.4","2022","186","69.2","89.8","49.1","167","219","56.9","41.5","11","1.08","334","141","45.1","0.64","204","131","56.35","43"
"362",="3413","京鼎","192.5","2022","186","85.4","9.88","38.1","108","148","5.38","35.4","","5","197","67","15.1","3.45","88.6","108","111.6","62"
"363",="3380","明泰","34.3","2022","186","40.8","56","94.2","97.4","202","3.17","42.2","13","3.97","271","130","","3.12","136","136","19.15","36"
"364",="8112","至上","43.2","2022","185","19.8","182","217","202","441","4.98","3.03","0.87","4.13","455","210","82.9","14.3","308","147","30.4","28"
"365",="4536","拓凱","203.5","","185","","","","","","","","","","","","","","","","",""
"366",="8341","日友","165.5","2022","185","8.74","5.34","0.54","17.7","20.6","0.25","65.6","8.62","1.73","105","15.3","46","2.22","70.7","34.5","28.75","68"
"367",="4147","中裕","73","2022","184","2.74","0.99","13.8","7.44","21.6","2.46","9.28","7.24","0.08","41","3.3","10.3","0.01","13.9","27.1","10.75","32"
"368",="3260","威剛","68.4","2022","183","51.4","47.1","62.3","112","185","57.2","98.3","7","2.92","359","105","113","0.35","233","126","44.7","40"
"369",="5469","瀚宇博","34.4","2022","182","220","153","81","387","472","140","117","7.2","2.64","759","262","80.3","3.54","359","400","51.95","49"
"370",="6806","森崴能源","84","2022","182","18.3","2.18","0.01","73.9","133","16.4","12","2.47","16.4","182","60.9","13.4","0.23","76.4","106","47.9","45"
"371",="3019","亞光","64.8","2022","181","91.8","39.1","33.6","132","168","5.8","25.4","0.74","0.98","204","53.8","","1.33","57.3","147","44.71","53"
"372",="2428","興勤","141","","181","","","","","","","","","","","","","","","","",""
"373",="6274","台燿","67","2022","180","58.9","62.1","19.7","130","151","0.08","42.9","0.14","2.32","198","65.5","11.5","1.09","79","119","44.06","51"
"374",="4736","泰博","188","","179","","","","","","","","","","","","","","","","",""
"375",="4174","浩鼎","78","2022","179","47.4","0.28","0.22","48","50.3","0.09","9.81","3.82","0.33","66.3","2.21","0.67","0","4.98","61.4","20.22","45"
"376",="1905","華紙","16.15","2022","178","8.05","37.6","49.9","67.9","159","21.5","162","","5.97","354","63.4","86.9","2.08","173","181","14.52","40"
"377",="5306","桂盟","141","","178","","","","","","","","","","","","","","","","",""
"378",="1312","國喬","19.55","","177","","","","","","","","","","","","","","","","",""
"379",="2608","嘉里大榮","37.9","2022","177","16.3","20.2","0.62","36.5","38","3.58","153","3.42","3.39","247","33.9","44.7","1.29","126","122","24.71","53"
"380",="6679","鈺太","320","2022","176","3.27","5.64","9.71","31.4","43.1","6.49","0.44","0.07","0.73","51","2.46","","","2.57","48.4","90.24","68"
"381",="1519","華城","66.7","2022","174","5.96","21.4","42","44.4","91.2","3.23","19.8","0.57","0.59","117","64.1","7.2","0.68","74.4","42.7","15.87","47"
"382",="2913","農林","21.95","2022","173","2.39","0.34","9.47","2.77","12.9","141","62.5","0.1","2.04","219","10","46.7","0.13","88.6","130","16.44","30"
"383",="2393","億光","39.05","2022","173","48.9","47.7","10.9","104","167","2.5","70.7","0.37","9.16","261","66.4","0.11","3.31","73.8","187","41.4","55"
"384",="00692","富邦公司治理","29.38","","173","","","","","","","","","","","","","","","","",""
"385",="1308","亞聚","29","2022","172","14.8","10.8","5.41","30.8","37.8","88.7","33.6","","0.08","164","15.5","4.51","1.25","21.7","142","23.94","62"
"386",="9938","百和","57.7","","172","","","","","","","","","","","","","","","","",""
"387",="1609","大亞","24.95","2022","171","43.4","40","58.1","103","170","73","126","0.01","13.2","393","125","131","1.68","269","124","15.54","36"
"388",="4551","智伸科","148","","171","","","","","","","","","","","","","","","","",""
"389",="4583","台灣精銳","211","2022","169","24.5","3.99","14.6","28.5","64.1","","37.1","2.24","0.41","110","6.13","0","0.06","12","97.9","122.06","86"
"390",="1710","東聯","19","2022","168","21.5","17","12.6","42.5","64.9","93.2","147","0.41","33.9","349","99.8","96","2.93","206","143","13.68","26"
"391",="2455","全新","90.5","2022","167","7.53","2.92","4.87","10.5","16.2","0.5","27.1","0.06","0.05","44.1","7.32","5.9","","13.3","30.8","16.67","72"
"392",="1104","環泥","25.6","2022","167","7.84","19.8","3.94","52.3","56.5","139","79.1","0.12","0.45","278","47.5","","0.1","62.9","215","32","57"
"393",="4142","國光生","38.65","2022","166","28.6","5.35","6.59","35.1","44.9","1.27","35.6","0.93","2.41","91.5","5","20.4","0.02","26","65.4","14.53","57"
"394",="3515","華擎","136","2022","166","35.9","16.3","80.1","55.6","140","0.02","4.62","0.07","0.39","148","58.1","","0.18","58.7","88.9","67.15","51"
"395",="5530","龍巖","39.4","","166","","","","","","","","","","","","","","","","",""
"396",="4766","南寶","137","","165","","","","","","","","","","","","","","","","",""
"397",="4137","麗豐-KY","207","2022","165","56.4","0.8","4.86","57.2","62.8","5.03","12.3","0.93","0.42","86","19.2","17.2","0.03","39.4","46.5","58.88","66"
"398",="6782","視陽","261","2022","164","18","3.39","4.62","21.4","26.5","","17.6","1.47","1.37","52.9","9.56","11.6","0.26","21.9","31.1","48.96","75"
"399",="3545","敦泰","76","2022","164","56.7","11.5","57.5","68.2","134","6.46","25.1","13","26.8","208","63.9","9.62","43.8","120","88.5","41.16","28"
"400",="3362","先進光","114.5","","163","","","","","","","","","","","","","","","","",""
"401",="9908","大台北","31.45","2022","162","38.4","3.69","1.55","65.1","67.2","69.1","51.2","0.01","1.12","189","20.4","","23.2","53.4","136","24.49","62"
"402",="2340","台亞","36.95","2022","162","30.1","8.23","12.5","40.2","53.5","16.4","26.6","0.19","6.58","106","15.3","1.96","0.57","20.5","85.1","19.44","53"
"403",="6202","盛群","71.4","2022","161","9.34","9.14","18.2","20.9","52.1","9.25","3.26","0.23","1.04","68.2","15.1","","0.71","20.8","47.4","20.69","64"
"404",="3558","神準","328","2022","161","44.2","31.7","31","76","107","","25.8","0.09","0.41","138","91","0.14","0.04","94","44.4","84.19","48"
"405",="3376","新日興","85.2","","160","","","","","","","","","","","","","","","","",""
"406",="1560","中砂","111.5","2022","159","11.3","11","18.1","22.3","40.6","6.96","45.6","0.07","1.42","95.4","19.8","13","0.8","34.5","60.9","40.09","66"
"407",="9925","新保","40.7","","158","","","","","","","","","","","","","","","","",""
"408",="5007","三星","53","2022","156","20.4","13.9","20","34.3","54.4","0.06","29.3","1.18","0.21","85.8","11.4","","0.99","14.8","71","23.26","66"
"409",="2520","冠德","28.2","2022","156","155","21.5","211","194","445","16.1","63.8","0.54","1.44","559","276","34.4","1.13","343","216","34.2","51"
"410",="1712","興農","37.15","2022","156","21.3","34.8","33.8","57.7","95.8","1.52","55.5","","1.73","165","62.2","0","6.58","78.9","86.5","20.45","51"
"411","00862B","中信投資級公司債","31.31","","156","","","","","","","","","","","","","","","","",""
"412",="1305","華夏","26.75","2022","155","12.8","15","25.6","40","67.6","9.34","84.5","","0.4","167","31.1","24.3","3.92","66.4","100","16.26","36"
"413","00863B","中信全球電信債","32.25","","155","","","","","","","","","","","","","","","","",""
"414",="3026","禾伸堂","98","2022","155","33.7","30.9","36.3","66.9","104","6.26","48","0.08","1.72","161","39.7","19.1","0.54","60.4","101","61.37","53"
"415",="8050","廣積","79.4","2022","155","12.9","12.3","23.6","30.9","56.2","26.9","37.3","0.98","0.84","124","20.8","28.7","0.01","50","74.1","35.94","55"
"416","00867B","新光A-BBB電信債","31.6","","154","","","","","","","","","","","","","","","","",""
"417",="2850","新產","48.6","2022","154","109","16","","","","218","11.5","0.23","7.97","440","","","2.43","290","150","47.57","64"
"418",="4162","智擎","105","2022","153","17.7","0.76","0.34","38.3","39.3","","0.04","0.03","0.02","39.7","0.79","","","0.94","38.7","26.95","89"
"419",="3227","原相","104.5","2022","153","38.6","6.37","9.88","51.7","62.4","25.5","8.06","1.58","12.1","113","16.6","","0.17","21.5","91.3","62.48","64"
"420",="6873","泓德能源-創","152.5","2022","152","19.6","0.6","1.97","26.6","43.9","5.65","6.93","0.23","3.01","61","24.4","1.85","0.37","27.1","33.9","39.46","64"
"421",="6576","逸達","129","2022","152","6.9","0.17","1.76","7.06","9.15","0.94","1.01","1.41","0.11","13","1.29","2.37","","3.93","9.11","7.71","47"
"422",="5536","聖暉*","129.5","2022","152","64.1","84.2","12.5","226","251","7.68","6.9","0.92","0.4","271","145","7.57","0.6","163","108","64.67","53"
"423",="6756","威鋒電子","221.5","2022","152","15.1","2.61","9.58","17.8","27.5","8.01","0.81","0.46","0.64","38.3","6.45","","0.03","6.47","31.8","46.26","77"
"424",="8086","宏捷科","77","2022","151","19.1","1.82","3.81","21","26.9","","49.4","0.15","1.62","79","4.08","","0.12","5.05","74","37.65","57"
"425",="8081","致新","175.5","2022","151","29.1","13.9","24.8","43","68.2","4.56","11.8","4.09","0.55","91.3","17.2","","0.67","18.9","72.4","76.14","77"
"426",="6605","帝寶","90.8","","151","","","","","","","","","","","","","","","","",""
"427",="2530","華建","17.85","2022","150","21.4","0.1","168","21.5","201","0.03","1.18","0.11","0.41","203","84.5","13.5","0.04","98","105","12.24","53"
"428",="8358","金居","59.2","2022","150","16.5","16.9","6.76","33.4","40.9","","30.3","0.02","4.23","76.1","14.8","0","0.45","15.3","60.8","24.09","57"
"429",="4114","健喬","43.5","","150","","","","","","","","","","","","","","","","",""
"430","5871A","中租-KY甲特","99.6","","149","","","","","","","","","","","","","","","","",""
"431",="3704","合勤控","37.55","2022","149","60.4","84.5","80","146","233","1.71","18.9","3.44","2.91","271","144","19","0.11","170","100","25.08","45"
"432",="8938","明安","108","2022","149","22.9","51","41.1","74.2","118","0.59","37.9","0.18","2.46","168","68.4","13.6","0.66","90.8","77.4","52.13","55"
"433",="6191","精成科","31.45","2022","149","79.1","81.2","39.5","167","208","52.3","63.8","1.09","1.65","339","109","41.3","2.58","158","181","37.74","51"
"434",="8255","朋程","163","2022","149","7.84","8.51","8","16.9","26.6","28.5","32.1","0.11","10.6","98.7","28.8","11.8","0","40.9","57.8","60.12","47"
"435",="3030","德律","63","2022","149","11.5","16.2","14.7","45","60","","30.2","0.24","0.13","91.7","16","","0.4","19.1","72.7","30.76","77"
"436",="6188","廣明","53.3","2022","148","20.3","29.4","13.4","68.9","115","0.23","21.2","0.23","0.26","141","41.3","","0.23","47.4","93.1","32.21","53"
"437",="2401","凌陽","24.95","2022","148","44.3","10.3","22.5","61.3","85.3","36.4","19.3","2.49","4.07","150","17.4","10","3.48","32.9","117","15.74","55"
"438",="2836","高雄銀","12.3","2022","147","50.8","11.7","","","","830","30.6","1.11","1.45","2,791","","","1.18","2,630","161","12.98","52"
"439",="2031","新光鋼","45.7","2022","147","11","47.4","53.4","76.5","132","69.5","41.7","","0.94","244","97.4","44","0.7","144","101","29.15","30"
"440",="8917","欣泰","90","","146","","","","","","","","","","","","","","","","",""
"441","2887F","台新戊特二","48.7","","146","","","","","","","","","","","","","","","","",""
"442",="6279","胡連","146","","145","","","","","","","","","","","","","","","","",""
"443",="1103","嘉泥","18.75","2022","145","44.6","2.96","1.64","101","104","193","48.5","0.07","0.52","364","34.3","74.4","4.33","144","220","32.95","32"
"444",="2605","新興","24.65","2022","144","38.1","6.86","1.56","51.9","55.1","15.7","146","","0.08","217","22.8","19.1","0.12","42","175","27.04","57"
"445",="6023","元大期","49.7","2022","144","97.1","2.42","","1,080","1,086","21.6","6.53","0.74","14.9","1,124","978","15","0.71","995","129","44.39","55"
"446",="2545","皇翔","43.85","2022","144","17.5","1.99","306","21.8","341","97.3","46.9","0.01","0.91","508","245","132","0.75","386","122","37.31","49"
"447",="2905","三商","15.45","2022","143","502","110","54.7","617","1,407","11,523","188","2.6","1,537","14,858","145","228","1,455","14,542","317","11.65","17"
"448",="6741","91APP*-KY","118","2022","142","24.7","3.53","","28.3","36.1","2.43","0.32","0.06","0.07","39.4","14.1","0.09","0","14.3","25.1","21.2","75"
"449",="1234","黑松","35.4","2022","142","9.77","9.03","54.4","24","79.7","84.5","59.4","0.06","2.77","228","19.8","","2.25","44.1","183","45.65","45"
"450",="1218","泰山","28.4","","142","","","","","","","","","","","","","","","","",""
"451",="3324","雙鴻","160.5","2022","142","14.8","45.7","20.7","60.6","84.2","1.28","27.2","1.73","0.82","117","56.2","2.55","","59.3","58.1","64.65","47"
"452",="9911","櫻花","64","2022","142","20.4","11.6","11.7","35.6","47.9","13.4","19.7","1.54","1.01","86.9","26.4","","0.82","29.7","57.2","25.9","62"
"453",="1718","中纖","8.35","2022","141","282","162","18.2","1,262","6,444","1,589","270","2.67","27.2","8,357","7,310","218","6.37","7,607","750","16.36","47"
"454",="2363","矽統","18.75","2022","141","14.8","0.8","1.01","15.7","16.9","130","7.43","0.05","0.76","155","1","","0.04","1.1","154","20.49","51"
"455",="3673","TPK-KY","34.35","","140","","","","","","","","","","","","","","","","",""
"456",="2753","八方雲集","211.5","","140","","","","","","","","","","","","","","","","",""
"457",="2617","台航","33.4","2022","139","7.16","0.65","","33","45.2","14","165","","21.6","246","17.6","62.1","6.01","89.1","157","37.65","66"
"458",="3014","聯陽","86.5","2022","139","17.9","7.28","10.7","31.8","43.2","12.6","6.29","2.83","0.03","66.7","11","","1.12","12.9","53.8","33.4","79"
"459",="2515","中工","9.1","2022","139","41.9","56","170","174","360","52.5","30.9","","1.06","451","145","57.4","0.31","225","227","14.77","32"
"460",="6579","研揚","93.7","2022","139","22.3","11.8","20.9","37.2","59.2","44.5","8.06","0.13","0.2","114","16.6","2.18","0.08","20.4","93.6","57.92","64"
"461",="1760","寶齡富錦","161.5","","138","","","","","","","","","","","","","","","","",""
"462",="2851","中再保","17.3","2022","138","219","4.24","","","","180","2.76","0.14","24.8","503","","","0.7","333","170","21.24","45"
"463",="6712","長聖","202","","138","","","","","","","","","","","","","","","","",""
"464",="3152","璟德","199","2022","137","5.96","2.82","1.86","8.79","14","","27.1","0.03","0.16","41.5","4.93","","0.19","5.93","35.5","51.5","70"
"465","00768B","FH20年美債","56.75","","137","","","","","","","","","","","","","","","","",""
"466",="6768","志強-KY","69.8","2022","137","55.7","34.1","18.2","89.7","138","0","46.8","0.36","1.41","200","42.4","8.62","0","59","141","72.16","62"
"467",="1702","南僑","46.4","2022","136","105","24.1","36.7","129","172","0.49","120","1.05","1.75","305","76","81.8","3.27","181","124","38.18","49"
"468",="3552","同致","159","","136","","","","","","","","","","","","","","","","",""
"469",="00646","元大S&P500","37.48","","136","","","","","","","","","","","","","","","","",""
"470",="4506","崇友","75.4","","133","","","","","","","","","","","","","","","","",""
"471","00711B","FH彭博新興債","16.1","","133","","","","","","","","","","","","","","","","",""
"472","00791B","FH美元信用債1-5Y","52.35","","133","","","","","","","","","","","","","","","","",""
"473",="6166","凌華","60.7","2022","132","19.9","22.3","37.5","42.5","80.9","4.57","42.2","3.36","0.29","136","43.7","34","0.31","79.2","56.7","25.65","49"
"474",="1532","勤美","35","2022","132","60.7","39.1","220","99.8","349","15.5","106","4.27","35","530","238","100","5.08","363","167","34.18","38"
"475",="6245","立端","111.5","","132","","","","","","","","","","","","","","","","",""
"476",="3675","德微","296","2022","132","4.93","4.16","3.09","9.65","12.9","0.1","15.3","0.38","1.49","31.9","9.33","7.58","0","17.1","14.8","33.38","68"
"477",="6244","茂迪","33.9","","131","","","","","","","","","","","","","","","","",""
"478",="2034","允強","29.45","2022","131","9.51","12.1","51.7","24.1","91.3","30.1","60.4","0.09","11.6","197","65.1","26.5","0.82","92.5","104","23.39","34"
"479",="5508","永信建","60.3","2022","131","2.55","0","168","2.55","173","0.11","0.16","","0.41","174","85.8","27.4","0.18","116","57.9","26.62","64"
"480",="6235","華孚","68.4","2022","131","8.54","14.3","8.01","22.8","32","","25.3","","0.97","60.8","26.3","","1.17","27.7","33.1","17.28","43"
"481",="3022","威強電","74.1","2022","131","41.4","11.6","18","56.8","91.8","27.1","13.1","0.2","0.29","134","31.5","","0.57","41.4","92.3","52.28","64"
"482",="1565","精華","259","","131","","","","","","","","","","","","","","","","",""
"483",="2704","國賓","35.55","2022","130","14.9","23.5","0.86","104","105","32.6","13.9","","0.46","186","13.4","0","0.32","52.2","134","36.58","51"
"484",="6180","橘子","74.1","2022","130","37.4","13.4","1.29","52","58.8","2.68","28.1","11.8","0.81","104","39.4","","0.22","41","62.9","33.35","68"
"485",="6153","嘉聯益","23.25","2022","129","38.9","34.2","18.3","73.5","93.5","10.1","144","0.46","0.46","252","55.3","41.8","2.91","102","150","27.15","49"
"486",="2331","精英","23.05","2022","128","52","38.9","33.8","143","179","7.34","22.4","6.13","4.86","234","114","","0.72","119","115","20.7","45"
"487",="3090","日電貿","59.8","2022","127","14.2","31.9","23.2","58.2","81.5","4.64","6.14","0.57","0.07","93.7","26.2","","0.35","27.3","66.4","31.05","57"
"488","2883B","開發金乙特","8.02","","127","","","","","","","","","","","","","","","","",""
"489",="6177","達麗","32.3","2022","125","6.33","1.23","289","7.55","318","30.5","17.6","0.13","7.01","375","244","49.9","0.25","301","74.6","18.77","45"
"490","00718B","富邦中國政策債","20.04","","125","","","","","","","","","","","","","","","","",""
"491","00836B","永豐10年A公司債","30.41","","125","","","","","","","","","","","","","","","","",""
"492",="3033","威健","29.45","2022","124","28.4","132","163","161","325","0.81","1.3","0.11","0.78","332","210","19","0.8","241","91.8","21.67","30"
"493",="1225","福懋油","56.6","2022","124","10.2","21","21.8","31.3","54.8","3.45","32.9","0.01","0.26","94.4","38.1","14.3","0.11","55.9","38.5","15.88","34"
"494",="3228","金麗科","182","2022","123","1.7","0.54","1.77","2.24","4.14","0.1","1.96","1.62","0.06","8.36","1.1","","0","1.15","7.21","10.63","62"
"495",="1419","新紡","41","2022","123","8.9","3.66","10.6","39.5","50.7","107","6.3","0.03","0.78","167","37.9","1.59","1.07","49.6","117","39.24","62"
"496",="4755","三福化","122","2022","123","6.02","12.4","7.17","21","33.7","6.06","30.2","","0.67","72.2","22.1","3.25","0.08","26","46.2","45.56","60"
"497","00795B","中信美國公債20年","32.71","","123","","","","","","","","","","","","","","","","",""
"498",="4104","佳醫","82","","122","","","","","","","","","","","","","","","","",""
"499",="8163","達方","43.3","2022","121","33.7","75.3","82.9","119","217","12","81.5","9.36","5.43","336","146","45.9","1.95","197","139","37.55","40"
"500",="8261","富鼎","103","2022","121","6.85","7.58","8.73","40.4","49.6","1.67","4.58","0.03","5.4","61.7","6.87","0","","6.94","54.8","46.7","72"
"501",="2421","建準","48.1","2022","121","24.6","35.5","26.5","62.2","90.3","0.91","22.7","0.27","0.69","122","63.2","2.87","0.39","69.9","52","20.73","49"
"502",="3211","順達","80.3","2022","121","30.6","50.5","24.1","95.3","121","30.8","14.8","0.12","2.04","174","55.5","10.8","7.92","87.9","85.6","57.03","38"
"503","00870B","元大15年EM主權債","29.54","","121","","","","","","","","","","","","","","","","",""
"504",="5351","鈺創","42.4","2022","121","8.42","9.71","35.8","19","56.4","10.2","6.68","0.42","4.29","82.2","23.1","13.1","1.16","39.4","42.8","14.72","36"
"505",="1442","名軒","32.9","2022","120","1.6","9.72","142","11.3","160","4.83","0.24","0.01","0.33","165","16.5","84.5","0.02","105","60.5","16.51","53"
"506",="2367","燿華","17.9","2022","120","7.44","44.1","27.2","52.6","80.9","17.1","125","1.38","1.72","234","77.8","42.9","1.94","127","107","16.02","38"
"507",="6411","晶焱","122","","120","","","","","","","","","","","","","","","","",""
"508",="9930","中聯資源","47.85","2022","119","2.26","10","3.76","15.7","22.8","14.5","63.8","0.08","2.73","123","26.8","18.1","0.57","61.5","61.2","23.74","45"
