"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"333",="1231","聯華食","88.3","2014","198","2.41","11.2","12.7","14","27.4","4.83","28.1","0.04","0.49","61.6","17.9","15.3","2.27","35.5","26.1","17.54","38"
"334",="1536","和大","70.8","2014","198","5.53","10.6","11.9","17.1","29.8","3.72","36.7","0.02","2.81","73.5","18.8","18.9","1.79","40.5","32.9","13.8","57"
"335",="6643","M31","622","","197","","","","","","","","","","","","","","","","",""
"336",="6691","洋基工程","290","","197","","","","","","","","","","","","","","","","",""
"337",="2820","華票","14.65","2014","197","2.92","10.1","","","","1,673","1.63","","9.12","1,699","","","0.84","1,484","215","15.98","57"
"338",="1313","聯成","14.55","2014","196","136","33.5","57.3","184","253","39.6","117","0.03","19.5","435","161","79.2","5.21","247","188","16.3","34"
"339","2881C","富邦金丙特","58.9","","196","","","","","","","","","","","","","","","","",""
"340",="9937","全國","63.3","2014","196","5.58","1.49","2.2","7.08","11.5","9.43","38.5","0.08","19.9","79.9","36.8","","0.34","37.3","42.6","13.8","38"
"341",="2328","廣宇","37.7","2014","195","62.5","47.6","16.2","110","130","21.9","30.5","0.75","8.51","193","65.1","7.12","0.57","73.4","120","20.24","45"
"342",="2501","國建","16.85","2014","195","30","3.33","331","61.1","396","132","9.42","0.2","31.9","571","214","97.1","3.36","314","257","14.97","55"
"343",="6443","元晶","38.75","2014","195","2.81","3.36","7.56","6.17","13.8","0.22","52.3","0.05","1.55","69.2","16.5","22.5","","39","30.2","9.46","36"
"344",="2104","國際中橡","19.7","2014","194","62.7","38.6","32.9","130","175","43","97.3","8.13","4.75","329","86.3","27.3","2.33","122","207","36.23","55"
"345",="8131","福懋科","43.4","2014","192","18.8","19.8","12.6","49","62","1.98","40.3","","0.71","105","11.7","","0.56","12.3","93","21.07","60"
"346",="2312","金寶","12.85","2014","192","14.9","197","52.5","218","276","168","61.1","0.46","6.99","535","277","62.3","5.5","363","173","12.08","32"
"347",="6803","崑鼎","271","2014","192","18.3","9.99","0.44","32.3","33.2","4.98","0.61","","33.4","72.4","16.4","5.23","2.27","25.5","46.8","65.03","64"
"348",="2362","藍天","30.3","2014","192","26.6","21.1","27.8","63.2","127","912","14.2","0.49","97.5","1,153","205","294","14.6","644","509","77.54","43"
"349",="4105","東洋","77","2014","191","8.54","7.85","4.77","16.4","26.5","19.2","23","0.65","4.27","73.7","24.9","0","0.4","27.4","46.3","16.87","66"
"350",="6732","昇佳電子","390","","191","","","","","","","","","","","","","","","","",""
"351",="2247","汎德永業","236","","190","","","","","","","","","","","","","","","","",""
"352",="4763","材料-KY","306.5","2014","189","1.53","2.1","1.35","3.78","6.18","0.87","2.82","","0.29","10.2","2.79","","","2.9","7.26","18.15","55"
"353",="8908","欣雄","73.2","2014","189","3.06","5.94","1.8","8.99","11.7","","20.9","","0.22","32.9","13","2.04","1.74","16.7","16.1","12.98","39"
"354",="6510","精測","573","2014","188","1.82","1.92","1.58","3.74","5.38","","6.93","0.15","0.02","12.5","2.82","2","","4.82","7.7","27.52","70"
"355",="2511","太子","11.55","2014","187","21.7","71.9","209","95.9","342","108","69.6","23.6","15.3","561","172","121","17.9","317","243","14.77","38"
"356","00849B","中信EM主權債0-5","35.53","","187","","","","","","","","","","","","","","","","",""
"357",="2373","震旦行","79.1","2014","187","10.4","17.5","13.5","32.8","91.3","31.9","18.8","1.42","1.55","147","51.3","7.6","7.27","66.1","81","23.55","55"
"358","00760B","FH新興企業債","51.8","","187","","","","","","","","","","","","","","","","",""
"359",="5607","遠雄港","68.1","2014","187","1.2","1.17","","5.38","5.61","45.6","15.3","0.01","3.31","69.8","9.3","17.4","6.57","33.3","36.5","17.84","48"
"360",="6547","高端疫苗","56.8","2014","186","1.69","0.06","","5.86","6","","4.12","0.95","1.08","12.1","0.51","0.85","","1.36","10.8","11.99","62"
"361",="2439","美律","85.4","2014","186","16.7","29.3","13.1","46.6","64","3.75","27.1","1.97","2.03","99.3","34.2","0","1.5","38.3","61","32.71","62"
"362",="3413","京鼎","192.5","2014","186","5.64","10.6","6.72","16.2","24","4.97","6.09","","0.54","35.6","21.3","","0.07","21.8","13.8","23.01","45"
"363",="3380","明泰","34.3","2014","186","22.8","54.5","40.1","77.3","126","2.98","33.4","2.2","1.68","167","62.1","3.12","3.66","70.4","96.8","20.04","38"
"364",="8112","至上","43.2","2014","185","7.7","63.4","41.6","71.1","126","10.5","2.65","2.96","1.47","143","62.4","30.1","2.12","94.7","48.7","18.01","30"
"365",="4536","拓凱","203.5","2014","185","18.2","18.8","11.7","37.3","49.9","0.1","26.3","0.01","2.9","79.2","25.6","0.61","0.35","29.3","49.9","51.25","55"
"366",="8341","日友","165.5","2014","185","3.94","2.53","0.39","7.48","8.91","","13.5","4.57","2.17","29.3","6.97","5.83","1.75","14.6","14.6","14.65","68"
"367",="4147","中裕","73","2014","184","4.07","0.02","","4.1","15.3","","0.16","3.33","0.01","18.8","0.5","","","0.5","18.3","8.45","81"
"368",="3260","威剛","68.4","2014","183","24.2","32.2","41.7","61.4","123","34","46.2","0.34","7.23","212","84.5","39","0.25","127","85.2","37.98","34"
"369",="5469","瀚宇博","34.4","2014","182","80.7","153","42.7","260","397","13.4","146","9.13","27.3","593","269","122","2.38","394","198","26.78","40"
"370",="6806","森崴能源","84","","182","","","","","","","","","","","","","","","","",""
"371",="3019","亞光","64.8","2014","181","68.5","43.7","36.7","113","154","6.31","65.8","0.33","3.93","230","63.3","4.29","0.99","69","161","39.55","43"
"372",="2428","興勤","141","2014","181","14.9","15.9","8.28","31.4","44.9","0.34","12.4","0.02","1.33","59.4","11.8","0.31","0.33","15.8","43.6","33.07","62"
"373",="6274","台燿","67","2014","180","12.6","48.6","10.5","61.2","76.9","0.31","33.1","0.06","2.65","113","37.9","13.6","0.8","53.3","60","24.86","47"
"374",="4736","泰博","188","2014","179","13.6","6.82","4.36","20.4","25.2","0.43","11.9","0.09","1.03","39.6","14.5","0","0.01","14.7","24.9","36.12","66"
"375",="4174","浩鼎","78","2014","179","8.97","0.03","","9","9.37","4.22","0.45","0.68","0.15","14.9","0.44","","","0.44","14.4","9.63","79"
"376",="1905","華紙","16.15","2014","178","3.77","49.2","40.3","63.5","138","18.1","129","","7.92","295","62.6","9.2","3.61","95.3","200","14.19","38"
"377",="5306","桂盟","141","2014","178","6.64","4.45","5.25","11.1","19.2","0.39","8.22","3.79","2.74","35.1","5.18","5","0.25","12.4","22.6","20.74","68"
"378",="1312","國喬","19.55","2014","177","10.8","25.4","18.4","36.4","69.9","76","87.1","6.75","3.74","244","40.5","9","4.24","65.4","179","16.96","40"
"379",="2608","嘉里大榮","37.9","2014","177","7.67","13.7","0.37","21.4","22.1","2.95","88.7","0.85","4.58","121","19.2","1.61","15.3","42.2","79.1","16.18","55"
"380",="6679","鈺太","320","","176","","","","","","","","","","","","","","","","",""
"381",="1519","華城","66.7","2014","174","4.07","23.6","14.7","27.9","44.3","6.52","14.9","0.11","0.34","66.8","26","5.95","2.75","35.3","31.5","12.05","30"
"382",="2913","農林","21.95","2014","173","1.8","4.5","19.9","7.13","29.5","175","8.05","0.02","2.84","216","8.15","16.8","6.44","65.8","150","20.88","55"
"383",="2393","億光","39.05","2014","173","62.1","92.6","29","175","214","21.3","104","1.87","6.89","350","126","37.8","4.3","170","181","40.7","53"
"384",="00692","富邦公司治理","29.38","","173","","","","","","","","","","","","","","","","",""
"385",="1308","亞聚","29","2014","172","9.14","4.07","8.7","22.3","32.2","48.6","19.4","0.02","0.03","101","6.82","","3.08","10.3","90.5","19.28","53"
"386",="9938","百和","57.7","2014","172","35.6","18.6","17.3","54.2","72.7","13.5","44","3.09","9.54","144","32.8","12.4","3.63","55.7","87.9","22.64","60"
"387",="1609","大亞","24.95","2014","171","35.8","33.1","28.4","81.1","116","32","38","0.25","3.76","192","63.2","39.2","5.14","110","82","12.74","36"
"388",="4551","智伸科","148","2014","171","4.35","8.11","5.99","13.5","21.1","","16.7","0.03","3.68","41.5","18.4","","0.15","19.1","22.4","29.93","50"
"389",="4583","台灣精銳","211","","169","","","","","","","","","","","","","","","","",""
"390",="1710","東聯","19","2014","168","30.7","17.1","11.2","48.7","73.7","107","158","0.2","14.3","355","62","85.6","4.99","158","196","19.04","36"
"391",="2455","全新","90.5","2014","167","13.1","3.78","3.56","16.9","20.8","0.66","17.7","0.01","0.23","39.5","4.41","","0","4.41","35.1","14.22","79"
"392",="1104","環泥","25.6","2014","167","3.96","12.9","3.26","22","26.5","107","57.4","0.09","2.6","194","20.7","","3.32","35.8","158","25.39","49"
"393",="4142","國光生","38.65","2014","166","10.1","2.07","3.72","12.2","16.7","1.42","32.1","4.68","0.84","58.6","2.03","11.8","0.07","13.9","44.7","17.8","38"
"394",="3515","華擎","136","2014","166","6.1","9.18","37.7","31.4","70.7","3.55","2.17","0.01","0.07","76.8","17","","0.18","17.2","59.6","51.51","40"
"395",="5530","龍巖","39.4","2014","166","3.72","4.65","128","17.5","253","80.4","62.2","7.73","4.67","415","314","0","0.78","316","99.4","22.47","64"
"396",="4766","南寶","137","","165","","","","","","","","","","","","","","","","",""
"397",="4137","麗豐-KY","207","2014","165","24.1","0.69","2.39","24.8","29.9","0.85","11.5","1.07","0.02","44","10.6","0","0.08","10.7","33.3","41.89","81"
"398",="6782","視陽","261","","164","","","","","","","","","","","","","","","","",""
"399",="3545","敦泰","76","2014","164","17.3","0.49","8.26","17.7","78.8","0.47","1.39","0.18","0.2","81.1","9.06","","0","10.6","70.6","20.1","68"
"400",="3362","先進光","114.5","2014","163","5.71","2.6","2.51","8.31","11.1","","6.8","0.03","1.63","19.7","6.02","1.97","0.02","8.05","11.7","14.11","48"
"401",="9908","大台北","31.45","2014","162","13.4","6.96","1.49","44.4","48.6","57","38.8","0.17","0.25","145","18.5","","10.7","39","106","19.39","49"
"402",="2340","台亞","36.95","2014","162","38.4","18.3","12.2","61.4","74","10.5","34","0.13","0.95","121","29.6","12.4","3.29","45.8","75.7","13.89","51"
"403",="6202","盛群","71.4","2014","161","11.8","6.75","5.01","20.1","38.3","6.29","4.88","","0.75","50.6","8.58","","0.66","10","40.6","17.86","79"
"404",="3558","神準","328","2014","161","25.4","10.3","5.42","35.7","41.4","","2.86","0.02","0.1","44.8","22.5","","0.23","22.8","22.1","45.29","57"
"405",="3376","新日興","85.2","2014","160","21.9","30.9","7.01","52.9","101","3.54","36.4","","2.01","143","30.9","","0.01","34.5","109","60.69","62"
"406",="1560","中砂","111.5","2014","159","4.38","7.73","9.09","12.2","21.4","0.47","27.7","","2.4","52.8","10.7","","3.35","14.5","38.3","27.18","62"
"407",="9925","新保","40.7","2014","158","42.2","6.58","2.5","84.3","88.2","28.9","33.7","0.12","2.33","155","50.8","0.02","8.3","59.5","95.5","23.16","64"
"408",="5007","三星","53","2014","156","7.97","13.5","14.9","22.1","37.2","0.02","33.1","1.95","0.33","73.4","16","","3.16","21.2","52.2","18.87","62"
"409",="2520","冠德","28.2","2014","156","30.4","22","260","53.3","334","6.4","78","0.64","2.18","421","196","90.2","1.79","288","134","23.8","55"
"410",="1712","興農","37.15","2014","156","15.2","21","39.3","36.3","79.4","0.49","73.9","0","6.09","161","56.4","36.2","12.1","107","53.7","15.6","38"
"411","00862B","中信投資級公司債","31.31","","156","","","","","","","","","","","","","","","","",""
"412",="1305","華夏","26.75","2014","155","7.6","14.2","20.7","30.8","53.4","4.23","51.1","0.32","1.45","114","25","7.91","14","52.9","60.8","12.41","40"
"413","00863B","中信全球電信債","32.25","","155","","","","","","","","","","","","","","","","",""
"414",="3026","禾伸堂","98","2014","155","25.7","34.9","20.5","69.2","90.2","7.91","28.3","4.81","1.32","133","38.4","0.21","0.58","39.8","93.2","38.06","51"
"415",="8050","廣積","79.4","2014","155","5.43","4.94","8.48","14.3","23.2","0.54","10.8","1.02","0.76","36.7","12.8","0.01","0.15","13","23.7","22.8","60"
"416","00867B","新光A-BBB電信債","31.6","","154","","","","","","","","","","","","","","","","",""
"417",="2850","新產","48.6","2014","154","55.4","21.1","","","","125","10.8","0.39","7.76","280","","","1.91","203","76.3","24.34","61"
"418",="4162","智擎","105","2014","153","29","0.11","","29.1","29.1","","0","0","0.05","29.4","0.18","","","0.18","29.3","28.73","83"
"419",="3227","原相","104.5","2014","153","42.4","7.34","4.24","49.9","54.5","3.94","2.48","5.46","0.61","67.2","9.22","","0.3","9.58","57.6","43.86","64"
"420",="6873","泓德能源-創","152.5","","152","","","","","","","","","","","","","","","","",""
"421",="6576","逸達","129","2014","152","2.38","0.79","","3.17","3.17","","0.09","0","0","3.28","2.85","","","2.85","0.42","12.1","44"
"422",="5536","聖暉*","129.5","2014","152","11.4","32.8","10.8","46.5","62.5","0.58","3.41","","1.29","68.9","40.2","","0.35","42.2","26.7","56.01","38"
"423",="6756","威鋒電子","221.5","","152","","","","","","","","","","","","","","","","",""
"424",="8086","宏捷科","77","2014","151","8.59","2.58","3.79","11.8","16.7","0","10.8","0.07","1.18","29","5.6","1.06","0.08","6.75","22.2","16.23","66"
"425",="8081","致新","175.5","2014","151","26.7","9.45","5.65","37.4","43.1","1.44","5.42","3.91","0.05","54.3","12.8","","0.43","13.3","41","47.82","66"
"426",="6605","帝寶","90.8","2014","151","25.3","30","34.4","58","95.9","1.23","110","0.34","28","243","84.4","50.1","3.55","139","104","62.44","49"
"427",="2530","華建","17.85","2014","150","0.76","0.13","70.5","1.85","81.3","0.28","0.69","","1.37","83.8","53.7","0.2","0.2","54.1","29.7","10.74","30"
"428",="8358","金居","59.2","2014","150","2.86","10.1","5.49","13","19","0.14","30.8","0.01","0.27","51.4","26.4","1","5.31","32.8","18.6","8.47","26"
"429",="4114","健喬","43.5","2014","150","3.81","4.47","3.61","8.46","12.5","4.76","21.3","2.49","1.02","43.1","4.5","6.75","0.2","11.5","31.6","19.82","49"
"430","5871A","中租-KY甲特","99.6","","149","","","","","","","","","","","","","","","","",""
"431",="3704","合勤控","37.55","2014","149","32.1","57.7","48.8","90.1","143","1.77","21.5","0.55","2.59","172","69.9","","0.27","71.7","100","20.84","38"
"432",="8938","明安","108","2014","149","9.32","18.6","13.2","27.9","42.4","0","19.9","0.44","1.15","64.7","27.1","0.81","0.6","29","35.6","24.37","30"
"433",="6191","精成科","31.45","2014","149","24","85.6","26.8","110","179","12.8","69.2","2.69","14.4","278","109","55.7","0.99","166","112","20.97","34"
"434",="8255","朋程","163","2014","149","2.52","5.78","6.04","8.41","14.7","0","18.6","1.5","1.06","36.1","6.81","","","6.89","29.2","38.38","70"
"435",="3030","德律","63","2014","149","25.4","11.8","7.24","37.2","44.8","","22.5","0.08","0.11","68","9.41","","0.49","10.9","57.2","24.21","80"
"436",="6188","廣明","53.3","2014","148","38.3","29.1","15.5","118","183","0.53","20.6","0.21","31.2","238","143","","0.12","146","91.9","33.03","45"
"437",="2401","凌陽","24.95","2014","148","35.8","18.7","13.5","64.7","80.4","26.6","34.9","2.78","3.06","148","28.3","6.57","4.13","39","109","15.85","57"
"438",="2836","高雄銀","12.3","2014","147","41.1","8.55","","","","547","29.8","0.64","0.69","2,690","","","1.5","2,577","113","15.3","48"
"439",="2031","新光鋼","45.7","2014","147","3.99","27.4","35","43.4","82.7","19.4","28.2","","0.29","131","54.9","20.9","0.37","76.2","54.8","19.47","28"
"440",="8917","欣泰","90","2014","146","6.12","2.03","0.24","11.1","14.6","0.94","14.1","0.06","0.4","30.3","8.68","","3.55","12.6","17.7","14.48","51"
"441","2887F","台新戊特二","48.7","","146","","","","","","","","","","","","","","","","",""
"442",="6279","胡連","146","2014","145","7.99","13.6","5.93","22.7","30","0.17","19.4","0.15","1.24","51.3","10.9","0","1","13.5","37.8","38.95","74"
"443",="1103","嘉泥","18.75","2014","145","31.6","8.92","11.5","94.4","129","158","30.9","","16.4","337","33.7","91","2.88","144","193","26.88","38"
"444",="2605","新興","24.65","2014","144","53.1","8.57","1.03","61.6","73.6","","217","","0.07","291","33.2","72.7","0.25","107","184","28.27","66"
"445",="6023","元大期","49.7","2014","144","56.4","0.61","","360","360","9.09","0.81","0.42","13.7","377","302","","","303","74.5","32.08","64"
"446",="2545","皇翔","43.85","2014","144","22.2","7.37","264","32.8","317","71.9","1.59","0.02","23.9","414","240","62.9","0.33","303","112","34.04","57"
"447",="2905","三商","15.45","2014","143","663","83.9","31.8","755","1,491","5,953","139","0.66","593","8,198","176","252","550","7,920","278","18.6","38"
"448",="6741","91APP*-KY","118","","142","","","","","","","","","","","","","","","","",""
"449",="1234","黑松","35.4","2014","142","41.1","4.71","12.4","54.4","67.8","84.4","60.5","0.04","1.4","215","14.4","","5.45","41.1","174","43.22","53"
"450",="1218","泰山","28.4","2014","142","4.87","9.73","7.62","15.5","27","22.3","25.9","0.65","1.08","77.8","23.4","15.9","2.62","44.2","33.6","9.92","36"
"451",="3324","雙鴻","160.5","2014","142","2.34","13.4","4.54","15.8","21.4","1.78","8.04","","2.17","33.4","19.9","0.88","","20.8","12.6","17.5","34"
"452",="9911","櫻花","64","2014","142","10.2","10.1","4.11","24.1","29.6","14.5","14.1","0.9","1.09","60.8","15.3","0.42","2.36","19.2","41.6","15.23","62"
"453",="1718","中纖","8.35","2014","141","118","109","14.6","1,206","5,080","281","188","2.91","25.6","5,586","4,884","206","3.42","5,114","471","17.77","47"
"454",="2363","矽統","18.75","2014","141","14.8","0.53","1.09","15.3","16.6","52.8","7.9","0.16","0.64","80.7","1.37","","0.01","1.39","79.3","12.93","47"
"455",="3673","TPK-KY","34.35","2014","140","295","206","71.8","669","746","16.4","636","11.3","101","1,527","953","79.3","0.42","1,066","462","136.84","43"
"456",="2753","八方雲集","211.5","","140","","","","","","","","","","","","","","","","",""
"457",="2617","台航","33.4","2014","139","3.43","1.78","","6.19","20.7","16.2","77.1","","13.2","127","7.27","15.7","1.35","27.4","99.8","23.91","43"
"458",="3014","聯陽","86.5","2014","139","24.9","5.42","4.04","32.3","36.7","2.18","2.77","3.55","0.07","45.9","7.71","","1.07","8.78","37.1","23.48","68"
"459",="2515","中工","9.1","2014","139","24.8","143","58.1","185","279","62.4","34.1","1.15","1.55","381","118","49.4","1.88","183","199","12.91","32"
"460",="6579","研揚","93.7","2014","139","2.66","6.49","8.4","13.3","23","2.65","6.44","","0.22","32.5","7.42","0.84","0.29","9.13","23.4","","60"
"461",="1760","寶齡富錦","161.5","2014","138","1.65","2.54","1.98","4.19","6.49","0.14","3.82","0.12","0.32","11.1","3.06","","0.69","3.97","7.11","14.8","51"
"462",="2851","中再保","17.3","2014","138","184","4","","","","99.1","2.15","0.02","10.2","340","","","0.44","246","94.6","16.82","42"
"463",="6712","長聖","202","","138","","","","","","","","","","","","","","","","",""
"464",="3152","璟德","199","2014","137","18.7","2.68","0.81","21.3","22.3","","8.5","0.02","0.02","30.9","2.97","","0.01","2.98","27.9","40.44","95"
"465","00768B","FH20年美債","56.75","","137","","","","","","","","","","","","","","","","",""
"466",="6768","志強-KY","69.8","","137","","","","","","","","","","","","","","","","",""
"467",="1702","南僑","46.4","2014","136","44.6","18.5","18.6","63.1","85","0.41","77.7","1.05","4.67","169","61.8","43","5.72","117","52.5","20.48","57"
"468",="3552","同致","159","2014","136","9.23","17.9","13.3","27.2","50.7","0.21","12.2","0.75","1.87","66","32.7","0.07","0.37","33.3","32.7","39.06","49"
"469",="00646","元大S&P500","37.48","","136","","","","","","","","","","","","","","","","",""
"470",="4506","崇友","75.4","2014","133","6.28","12.8","9.05","24.5","35.4","10.6","10.9","0.02","4.13","63","20.2","","9.88","30.1","32.9","17.45","45"
"471","00711B","FH彭博新興債","16.1","","133","","","","","","","","","","","","","","","","",""
"472","00791B","FH美元信用債1-5Y","52.35","","133","","","","","","","","","","","","","","","","",""
"473",="6166","凌華","60.7","2014","132","11.8","16.7","15.7","28.6","45.4","0.15","11.1","5.54","1.14","64.1","26.9","","0.44","27.9","36.2","19.69","55"
"474",="1532","勤美","35","2014","132","21.2","52.9","141","75.3","239","19.7","115","6.04","11.8","392","151","36","4.47","198","193","30.63","38"
"475",="6245","立端","111.5","2014","132","4.82","9.73","10.3","14.5","25.9","0.01","11","","0.19","37.5","15.5","0.43","0.59","17.1","20.4","22","47"
"476",="3675","德微","296","2014","132","1.62","2.39","1.2","4.64","5.96","","4.57","0.04","0.3","11","2.4","","","2.43","8.6","19.37","48"
"477",="6244","茂迪","33.9","2014","131","75.5","54.4","23.5","130","159","0.47","82.7","0.63","18","273","141","0","0.12","142","131","29.81","30"
"478",="2034","允強","29.45","2014","131","8.2","27.5","45.9","36.5","82.8","3.56","25.7","","1.32","114","29.4","9.86","1.66","41","72.8","19.67","40"
"479",="5508","永信建","60.3","2014","131","0.52","0","53.1","0.52","55","","0.17","","3.75","58.9","10.4","0","0.42","10.8","48.1","26.54","80"
"480",="6235","華孚","68.4","2014","131","4.04","5.29","1.33","9.36","11","6.56","5.07","0.01","1.02","23.6","9.8","","0.18","11.1","12.5","7.77","34"
"481",="3022","威強電","74.1","2014","131","30.1","7.56","9.63","68.2","109","18.8","14.3","0.15","12.6","155","75.1","3.16","0.66","83.1","72.3","22.03","62"
"482",="1565","精華","259","2014","131","17.5","8.05","9.56","25.6","35.4","","27.4","0","0.89","64.1","13.9","6.8","","20.8","43.4","86.01","82"
"483",="2704","國賓","35.55","2014","130","3.99","1.28","0.93","32.6","34.5","19.5","64.5","","0.63","120","9.24","16.6","2.87","29.2","91.2","24.71","57"
"484",="6180","橘子","74.1","2014","130","12.7","17.6","0.56","31.6","36.4","6.44","4.75","3.05","0.41","52.4","26.3","0","0.02","26.4","26","15.27","38"
"485",="6153","嘉聯益","23.25","2014","129","39.9","62.2","26.1","102","133","1.44","56.4","0.27","1.15","193","94.1","14.4","1.74","112","81.9","25.2","40"
"486",="2331","精英","23.05","2014","128","56","80.9","62.7","140","247","8.79","43.9","6.42","11.9","325","156","","5.46","163","162","28.87","40"
"487",="3090","日電貿","59.8","2014","127","8.32","35.5","14.9","46.8","62","0.84","5.61","0.54","0.3","69.8","39.1","0.77","0.32","40.4","29.3","17.67","38"
"488","2883B","開發金乙特","8.02","","127","","","","","","","","","","","","","","","","",""
"489",="6177","達麗","32.3","2014","125","1.42","0.28","103","1.83","114","0","1.43","0.13","4.95","120","68","16.3","0.03","84.4","35.9","21.21","64"
"490","00718B","富邦中國政策債","20.04","","125","","","","","","","","","","","","","","","","",""
"491","00836B","永豐10年A公司債","30.41","","125","","","","","","","","","","","","","","","","",""
"492",="3033","威健","29.45","2014","124","21.1","67.9","63.3","89.5","156","0.59","1.66","0.19","0.77","160","111","0","1.47","115","45","16.75","30"
