"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"317",="6282","康舒","40.2","2015","212","31.4","49.2","26.6","85","115","8.21","35.1","","3.87","163","65.2","","4.36","74.1","89.4","16.68","43"
"318",="1785","光洋科","35.3","2015","211","4.83","22.2","72.5","29.9","110","2.72","87","0.58","6.41","212","132","30","1.13","164","47.5","11.27","21"
"319",="9940","信義","28.6","2015","211","34.4","8.52","63.2","53.6","138","30.8","35.6","1.45","1.34","208","55.2","51.1","7.87","114","93.2","14.56","43"
"320",="8996","高力","232.5","2015","208","8.46","4.8","6.25","14.2","20.9","1.25","10.6","","0.48","33.3","10.6","3.87","0.25","14.8","18.5","20.72","53"
"321",="6214","精誠","76.2","2015","208","28.1","38.1","19.8","105","136","21.7","20.9","4.51","3.06","187","52.4","","2.47","55.1","132","53.23","49"
"322",="2867","三商壽","5.05","2015","207","763","75.3","","","","7,109","82.1","0.4","543","8,605","","","10.1","8,334","271","17.05","36"
"323",="3010","華立","87","2015","205","21","111","40.4","135","189","49.3","24.8","1.07","1.5","267","113","35.5","3.48","160","107","42.31","34"
"324",="00891","中信關鍵半導體","13.3","","204","","","","","","","","","","","","","","","","",""
"325",="3016","嘉晶","70.7","2015","204","2.76","5.59","3.43","8.35","12.2","0","7.93","0.01","0","20.9","6.37","","1","7.36","13.6","10.99","43"
"326",="1789","神隆","25.75","2015","204","23.4","10.8","21.7","34.1","60.3","3.39","51.7","0.23","2.84","122","22.7","0","0.86","23.6","98.6","13.48","68"
"327",="2208","台船","21.65","2015","202","7.24","69.6","23.8","77.8","117","2.38","110","0.37","0.8","237","69.3","","16.2","98.8","139","18.58","36"
"328",="2540","愛山林","75.8","2015","202","0.61","5.63","62.3","6.24","72.6","1.32","8.35","0.01","9.36","91.8","40.6","12.8","0.52","54","37.8","25.78","47"
"329",="8422","可寧衛","185","2015","201","6.74","8","0.03","30.2","30.4","2.92","16.2","","8.46","58.1","7.12","","0.77","8.53","49.5","45.47","87"
"330","2891B","中信金乙特","60.2","","201","","","","","","","","","","","","","","","","",""
"331",="2392","正崴","39.1","2015","200","73.1","187","120","260","398","84.3","221","28.3","26.1","759","362","71.9","16.4","465","294","50.41","34"
"332",="1736","喬山","65.6","2015","199","50","76.7","47.4","127","179","","21.4","9.18","5.48","225","123","6.16","3.14","136","89.1","29.29","39"
"333",="1231","聯華食","88.3","2015","198","1.97","12","13.1","16.3","30.3","4.62","28.3","0.04","0.47","64.8","18","16.2","2.43","36.7","28.1","18.88","43"
"334",="1536","和大","70.8","2015","198","6.85","12.9","12.7","22","35.7","3.62","44.7","0.04","4.99","89.5","22.3","25.2","2.3","50.8","38.7","16.25","62"
"335",="6643","M31","622","2015","197","1.52","1.08","","2.6","2.74","0.06","0.4","0.07","0.02","3.35","1.02","","","1.03","2.32","","62"
"336",="6691","洋基工程","290","2015","197","3.88","6.33","","11.5","11.7","0.68","1.03","","0.06","13.5","5.56","0","0.32","5.89","7.6","","52"
"337",="2820","華票","14.65","2015","197","2.94","12.2","","","","2,044","1.58","","11.9","2,076","","","0.76","1,852","224","16.67","57"
"338",="1313","聯成","14.55","2015","196","88.8","26","39.5","123","178","38.1","125","0.03","20.1","370","98.6","83.7","5.58","190","180","15.67","30"
"339","2881C","富邦金丙特","58.9","","196","","","","","","","","","","","","","","","","",""
"340",="9937","全國","63.3","2015","196","3.29","1.07","1.39","4.36","6.07","11.9","38.8","0.1","19.7","77","32.5","","0.39","33","44","14.23","40"
"341",="2328","廣宇","37.7","2015","195","46.2","65.5","15.8","112","130","19.3","29.5","0.74","7.31","188","70.5","2.37","0.6","74.6","113","19.33","40"
"342",="2501","國建","16.85","2015","195","35","2.12","348","62.9","416","153","11.7","0.39","36.6","619","241","114","3.43","359","261","15.25","47"
"343",="6443","元晶","38.75","2015","195","7.98","3.58","7.78","11.6","19.5","0.33","47.9","0.12","5.38","74.7","19.2","18.2","","37.4","37.3","10.38","38"
"344",="2104","國際中橡","19.7","2015","194","68.1","29.5","22.9","122","155","29.7","93.7","7.8","4.38","291","79.1","21.5","2.01","111","180","28.98","51"
"345",="8131","福懋科","43.4","2015","192","35.2","16.9","10.9","64.1","76.5","1.55","29.5","","1.48","109","10.4","","0.66","11.1","98.1","22.18","68"
"346",="2312","金寶","12.85","2015","192","33.7","64.6","46.8","108","158","155","70.2","0.42","9.3","416","189","29.2","5.74","244","172","12.23","34"
"347",="6803","崑鼎","271","2015","192","12.3","11","0.54","27.9","38.8","6.19","0.51","","30.9","76.6","19.6","3.56","2.69","27.4","49.1","67.4","64"
"348",="2362","藍天","30.3","2015","192","58.6","26","42.5","102","204","938","18.8","0.41","62.5","1,225","219","373","17.5","739","485","74.76","36"
"349",="4105","東洋","77","2015","191","17.1","14.9","5.32","32","43","15.1","23","0.51","6.36","88.2","20.7","7","0.45","31.3","56.9","20.52","77"
"350",="6732","昇佳電子","390","","191","","","","","","","","","","","","","","","","",""
"351",="2247","汎德永業","236","2015","190","27.6","5.5","26.1","33.2","72","","15.9","0.3","2.25","91.1","26.3","","3.28","29.6","61.5","","55"
"352",="4763","材料-KY","306.5","2015","189","6.23","3.02","2.2","12","14.9","0.85","2.61","","0.23","18.6","4.66","","0","4.77","13.8","29.72","68"
"353",="8908","欣雄","73.2","2015","189","4.06","4.1","1.59","8.16","10.5","","24.4","","0.16","35","14.3","1.48","2.05","17.8","17.2","12.59","41"
"354",="6510","精測","573","2015","188","4.05","3.22","1.99","7.27","9.35","","8.19","0.18","0.02","17.8","5.17","1.42","","6.6","11.2","40.09","77"
"355",="2511","太子","11.55","2015","187","38","38.4","222","81.2","330","108","67.4","23","15.5","545","124","145","18.7","293","252","15.3","45"
"356","00849B","中信EM主權債0-5","35.53","","187","","","","","","","","","","","","","","","","",""
"357",="2373","震旦行","79.1","2015","187","2.49","18.5","14.4","25.1","91.1","32.7","17.5","1.45","1.93","147","46.8","10","7.84","64.7","81.9","23.65","51"
"358","00760B","FH新興企業債","51.8","","187","","","","","","","","","","","","","","","","",""
"359",="5607","遠雄港","68.1","2015","187","1.15","1.09","","5.42","5.55","45.4","15.7","0.01","3.77","70.5","10.1","15.4","6.6","32.2","38.3","18.7","41"
"360",="6547","高端疫苗","56.8","2015","186","5.37","0.16","","5.73","5.92","","8.52","0.88","1.22","16.5","0.64","2.45","","3.09","13.4","12.22","88"
"361",="2439","美律","85.4","2015","186","25.3","26.2","14.6","54.4","73.3","4.38","28.4","2.34","4.78","114","36.9","14.6","1.54","55.8","58.1","31.72","47"
"362",="3413","京鼎","192.5","2015","186","14.9","10.1","7.24","25.1","33.4","2.65","6.65","","0.99","43.8","22.2","","0.06","22.4","21.4","31.41","51"
"363",="3380","明泰","34.3","2015","186","24.5","39","37.9","63.6","108","2.64","29","2.28","1.02","143","47.8","6.25","3.89","59","84.1","19.37","34"
"364",="8112","至上","43.2","2015","185","8.08","69.1","30.7","77.2","131","13.3","2.66","2.7","1.98","151","60.2","34.1","2.96","97.2","53.9","18.29","28"
"365",="4536","拓凱","203.5","2015","185","22.7","15.8","10.9","38.5","50.4","0.1","28.2","0.01","2.8","81.6","26.7","0.13","0.39","30","51.6","53.09","55"
"366",="8341","日友","165.5","2015","185","4.83","2.73","0.55","10.2","11.4","","13.4","4.17","1.99","31.1","6.15","0.51","1.57","8.48","22.6","20.25","86"
"367",="4147","中裕","73","2015","184","18.6","0.14","","18.7","45.8","0","0.16","3.33","0.01","49.3","0.27","","0","0.27","49","19.81","59"
"368",="3260","威剛","68.4","2015","183","24.8","23.2","31","59","110","38.7","51","0.4","4.21","206","90.9","37.4","0.25","131","74.7","34.85","30"
"369",="5469","瀚宇博","34.4","2015","182","99.3","124","42.8","268","357","18.1","134","8.06","32.3","550","229","117","1.77","349","200","27.22","40"
"370",="6806","森崴能源","84","","182","","","","","","","","","","","","","","","","",""
"371",="3019","亞光","64.8","2015","181","74.2","42.7","30.9","117","151","2.03","57.5","0.34","2.26","214","49.9","4.38","1.42","56.1","157","40.06","49"
"372",="2428","興勤","141","2015","181","14.6","16.7","9.64","31.3","48.2","0.33","13.1","0.01","2.21","64.3","12.6","0","0.31","16.9","47.4","35.79","62"
"373",="6274","台燿","67","2015","180","14.1","43","10.8","62.7","74.1","0.05","30.5","0.11","3.09","108","32.9","10.5","0.81","45.2","62.9","26.04","45"
"374",="4736","泰博","188","2015","179","13.2","6.91","6.19","20.2","27.2","0.89","12.5","0.05","1.76","43.4","8.25","5.81","0.01","14.2","29.1","39.97","66"
"375",="4174","浩鼎","78","2015","179","23","0.15","","23.2","23.6","47.8","0.75","0.57","0.36","73.1","1.27","0","","1.27","71.8","42.08","48"
"376",="1905","華紙","16.15","2015","178","3.45","40.6","37.8","50.7","131","21.2","137","","12.7","304","77.7","12.4","3.23","113","191","14.97","43"
"377",="5306","桂盟","141","2015","178","15.6","5.79","5.49","21.4","30.8","0","24.8","4.28","8.92","69.7","15.6","7.5","0.44","29.6","40.1","33.39","68"
"378",="1312","國喬","19.55","2015","177","8.1","22.2","16.5","32.4","66.4","73.5","82.8","6.74","1.49","231","24.7","2","4.31","42","189","18.09","51"
"379",="2608","嘉里大榮","37.9","2015","177","8.35","14.3","0.39","22.7","23.7","2.97","91.5","0.85","4.27","125","23.4","1.97","11.4","42.9","82.4","17.03","60"
"380",="6679","鈺太","320","","176","","","","","","","","","","","","","","","","",""
"381",="1519","華城","66.7","2015","174","0.75","33.3","20.5","34.2","56.3","5.92","14.6","0.14","0.32","78.2","35.4","7.42","3.16","46.6","31.6","12.08","28"
"382",="2913","農林","21.95","2015","173","1.67","2.78","20","4.45","25.9","173","8.83","0.01","48.8","257","6.05","27.1","29.3","96","161","20.95","51"
"383",="2393","億光","39.05","2015","173","70.3","83.2","24.9","165","240","11.9","109","2.19","7.21","373","107","78.8","4.46","193","180","39.98","51"
"384",="00692","富邦公司治理","29.38","","173","","","","","","","","","","","","","","","","",""
"385",="1308","亞聚","29","2015","172","5.08","5.14","7.94","15.7","24.6","41.2","36.4","0.03","0.02","103","10.9","0","3.1","14.4","88.4","17.63","51"
"386",="9938","百和","57.7","2015","172","37.6","17.9","30","55.5","87.4","2.67","50.4","3.1","14.3","159","37.5","15.6","3.98","64.9","93.8","24.44","60"
"387",="1609","大亞","24.95","2015","171","28.5","29.7","26.8","70.7","101","32.5","36.9","0.19","4.19","177","70.6","23.6","5.54","102","75","11.59","30"
"388",="4551","智伸科","148","2015","171","5.75","9.36","5.66","17.6","25.2","","17.3","0.03","4.53","47.2","20","","0.15","20.8","26.3","32.14","45"
"389",="4583","台灣精銳","211","","169","","","","","","","","","","","","","","","","",""
"390",="1710","東聯","19","2015","168","26.4","16.3","21.8","43.8","86.3","99.1","178","0.28","14.4","382","81","112","4.76","203","178","17.24","32"
"391",="2455","全新","90.5","2015","167","15.3","4.92","3.66","20.2","24.2","0.3","16.3","0.02","0.16","41","5.05","","0.04","5.09","35.9","14.58","77"
"392",="1104","環泥","25.6","2015","167","3.95","11.3","3.38","25.6","30.4","109","55.9","0.09","4.67","200","24.6","","3.26","39.7","160","25.23","53"
"393",="4142","國光生","38.65","2015","166","9.43","0.23","4.94","9.65","15.5","1.77","29.9","4.2","0.78","54.3","4.28","13","0.21","17.5","36.8","14.69","38"
"394",="3515","華擎","136","2015","166","35.7","9.92","31.3","45.7","78.1","0.01","2.37","0.13","0.1","81.3","22.4","","0.22","22.7","58.6","50.86","45"
"395",="5530","龍巖","39.4","2015","166","2.13","4.91","136","18.4","261","126","65.2","7.69","6.86","475","379","1.73","0.99","382","93.2","20.64","62"
"396",="4766","南寶","137","2015","165","28.6","32.8","16.5","61.4","80.7","5.11","24.5","1.41","5.26","118","39","9.63","4.9","60.4","57.8","","49"
"397",="4137","麗豐-KY","207","2015","165","34","6.93","4.37","40.9","47.4","0.79","10.7","0.39","0","59.7","11.7","8.52","0.08","20.3","39.5","49.65","83"
"398",="6782","視陽","261","","164","","","","","","","","","","","","","","","","",""
"399",="3545","敦泰","76","2015","164","16.9","15.9","25.4","34.1","114","0.49","1.48","34.1","0.58","152","33","","1.46","36.4","116","39.4","47"
"400",="3362","先進光","114.5","2015","163","6.34","2.74","1.57","9.08","11.1","0","6.77","0.07","1.42","19.4","5.6","1.73","0.03","7.43","12","13.08","40"
"401",="9908","大台北","31.45","2015","162","16","4.28","1.64","39.1","48.8","57.6","40.1","0.11","0.23","147","17.3","","12.6","39.6","108","19.6","53"
"402",="2340","台亞","36.95","2015","162","39.2","15.9","11.4","61.3","73.8","10.4","31.5","0.1","0.66","118","27.3","10.1","2.6","40.6","77.2","14.16","57"
"403",="6202","盛群","71.4","2015","161","6.8","6.81","5.89","15.8","38.2","6.59","4.64","","0.75","50.6","8.55","","0.78","10.2","40.5","17.81","72"
"404",="3558","神準","328","2015","161","28.4","10.8","5.15","39.1","44.6","","3.62","0.07","0.14","49","23.1","","0.26","23.3","25.6","52.28","61"
"405",="3376","新日興","85.2","2015","160","24.4","35.9","7.46","60.4","110","2.37","34.3","","23.9","170","49.7","","0.03","53.3","117","65.41","60"
"406",="1560","中砂","111.5","2015","159","5.61","6.95","7.41","12.6","20.1","0.01","27.9","","2.54","51.3","9.69","","3.14","13.3","38","26.95","66"
"407",="9925","新保","40.7","2015","158","38.8","6.64","2.53","77.5","81.5","28.5","35","0.23","2.2","149","44.1","","9.24","53.8","95.5","23.04","64"
"408",="5007","三星","53","2015","156","8.61","12.6","14.8","21.5","36.6","0.07","36.3","1.84","0.2","75.7","16.3","","3.12","21.6","54.1","17.79","62"
"409",="2520","冠德","28.2","2015","156","33.8","21.2","258","55.8","330","6.36","77","0.89","2.17","417","216","68.7","1.73","287","130","22.95","40"
"410",="1712","興農","37.15","2015","156","11.1","19.9","36.6","31.2","70.4","0.47","77.1","0","6.02","156","57.2","30.4","11.6","102","54","15.34","38"
"411","00862B","中信投資級公司債","31.31","","156","","","","","","","","","","","","","","","","",""
"412",="1305","華夏","26.75","2015","155","7.83","14.5","18.5","44.7","64.1","4","50.7","0.3","1.54","124","26.2","9.95","13.8","55.9","67.9","13.83","47"
"413","00863B","中信全球電信債","32.25","","155","","","","","","","","","","","","","","","","",""
"414",="3026","禾伸堂","98","2015","155","29.1","31","17.1","66.3","83.7","7.42","26.3","3.15","0.92","122","30.5","0.19","0.59","31.7","90","37.31","47"
"415",="8050","廣積","79.4","2015","155","6.87","4.84","8.62","15.8","24.7","0.7","11","1.01","1.54","39.5","9.3","1.4","0.12","10.8","28.7","24.12","64"
"416","00867B","新光A-BBB電信債","31.6","","154","","","","","","","","","","","","","","","","",""
"417",="2850","新產","48.6","2015","154","74.6","19.7","","","","122","10.5","0.44","7.67","284","","","2.23","200","83.7","26.6","64"
"418",="4162","智擎","105","2015","153","4.33","0.1","0","4.42","31.6","","0.12","0","0.04","32.4","0.66","","","0.79","31.6","31.15","91"
"419",="3227","原相","104.5","2015","153","38.4","8.09","2.61","48.6","51.7","4.38","2.43","4.8","0.49","64.8","9.55","","0.33","11","53.7","40.97","62"
"420",="6873","泓德能源-創","152.5","","152","","","","","","","","","","","","","","","","",""
"421",="6576","逸達","129","2015","152","3.07","0","","3.07","3.11","","0.1","0.46","0","3.69","0.22","","","0.23","3.45","5.19","81"
"422",="5536","聖暉*","129.5","2015","152","15","42","11.5","59.1","75.1","0.47","3.8","","0.91","81.9","49.2","","0.35","51.2","30.6","62.63","45"
"423",="6756","威鋒電子","221.5","","152","","","","","","","","","","","","","","","","",""
"424",="8086","宏捷科","77","2015","151","16.1","3.44","3.25","21.7","26.3","0","13.6","0.06","0.7","40.7","8.44","0.29","0.06","8.8","31.9","22.74","83"
"425",="8081","致新","175.5","2015","151","25.6","9.38","5.34","37","42.4","1.42","5.19","3.99","0.04","53.5","13.6","","0.45","14.1","39.4","45.95","66"
"426",="6605","帝寶","90.8","2015","151","26.7","31.7","40.7","61.3","106","4.51","116","0.39","29.1","263","76.5","72.7","0.45","150","113","66.98","47"
"427",="2530","華建","17.85","2015","150","3.12","0.26","57.3","12","73","0.22","0.66","","1.4","75.4","36.8","0.14","0.21","37.2","38.2","13.25","53"
"428",="8358","金居","59.2","2015","150","1.62","13.1","4.45","14.8","19.7","0.14","28.1","0.02","0.28","49.7","18.6","11.7","3.21","33.6","16.1","7.45","26"
"429",="4114","健喬","43.5","2015","150","2.31","4.9","4.14","7.42","11.9","5.12","22.3","2.56","2.96","45.9","6.84","8.64","0.24","15.8","30.1","17.94","40"
"430","5871A","中租-KY甲特","99.6","","149","","","","","","","","","","","","","","","","",""
"431",="3704","合勤控","37.55","2015","149","31.9","56.1","44.6","88.1","137","1.45","21.8","0.83","2.5","167","77.5","","0.07","79.3","87.6","19.65","32"
"432",="8938","明安","108","2015","149","4.85","21.1","11.4","26","38.7","0","18.7","0.23","1.01","59.3","22.6","0.3","0.59","23.9","35.4","23.97","38"
"433",="6191","精成科","31.45","2015","149","40","66.6","28.5","108","154","13.6","67.3","1.55","12.1","249","86.9","48.6","0.74","137","112","21.03","30"
"434",="8255","朋程","163","2015","149","5.36","6.41","4.3","11.8","16.3","1.31","17.4","1.51","0.84","37.6","6.97","","","7.06","30.5","40.76","72"
"435",="3030","德律","63","2015","149","21.7","15.5","6.12","37.2","43.6","","22.1","0.1","0.1","66.5","8.25","","0.54","9.64","56.9","24.07","73"
"436",="6188","廣明","53.3","2015","148","28.8","27.7","7.33","85","160","1.23","17.5","0.21","5.58","188","97.9","","0.16","102","85.9","30.87","47"
"437",="2401","凌陽","24.95","2015","148","44.4","16","12.3","70.5","87.1","29.4","35.6","1.93","1.54","156","27.4","12.6","3.77","43.7","112","16.2","60"
"438",="2836","高雄銀","12.3","2015","147","33.8","10.3","","","","743","29.5","0.68","1.17","2,631","","","1.24","2,511","119","15.28","48"
"439",="2031","新光鋼","45.7","2015","147","9.98","21.5","19.8","40","62.4","14.8","28.3","","0.79","107","50","15","0.38","65.3","41.6","14.98","23"
"440",="8917","欣泰","90","2015","146","5.78","1.41","0.34","10.3","16.7","0.94","14.7","0.02","0.59","33.1","9.69","","5.1","15.2","17.9","14.67","53"
"441","2887F","台新戊特二","48.7","","146","","","","","","","","","","","","","","","","",""
"442",="6279","胡連","146","2015","145","8.32","16.3","7.18","25.7","34.2","0.23","21","0.14","1.16","57.2","14.4","0","1.01","17","40.2","41.38","70"
"443",="1103","嘉泥","18.75","2015","145","18.3","5.12","12.3","64.2","107","125","23.4","","17.8","274","15.3","101","2.57","133","140","19.23","36"
"444",="2605","新興","24.65","2015","144","53","6.53","0.54","59.6","64.8","","219","","0.07","284","29.3","56.7","0.27","88.2","196","30.14","70"
"445",="6023","元大期","49.7","2015","144","43.9","0.72","","548","549","11.9","0.71","0.35","13.8","569","500","","","501","67.8","29.18","59"
"446",="2545","皇翔","43.85","2015","144","16.7","2.55","297","21.7","340","76","1.59","0.01","23.3","440","275","65.3","0.33","341","99.4","30.32","36"
"447",="2905","三商","15.45","2015","143","783","88.7","35.9","881","1,653","6,420","146","0.68","550","8,791","115","231","490","8,504","287","18.06","38"
"448",="6741","91APP*-KY","118","","142","","","","","","","","","","","","","","","","",""
"449",="1234","黑松","35.4","2015","142","33.8","5.3","23.7","47.4","76.7","84.4","56","0.03","3.13","221","20","","5.63","46.9","174","43.34","51"
"450",="1218","泰山","28.4","2015","142","7.26","9.92","7.97","17.4","28.7","26.6","19.8","0.51","0.88","77.6","17.1","21.5","2.74","43.5","34.1","10.02","32"
"451",="3324","雙鴻","160.5","2015","142","2.93","14.6","4.86","17.6","23.5","1.88","8.25","","1.87","35.6","20.8","0.38","","21.3","14.3","19.76","38"
"452",="9911","櫻花","64","2015","142","9.5","10.5","5.38","25.5","31.9","13.3","13.9","1.02","1.08","61.8","17.6","0","0.66","19.3","42.5","15.55","62"
"453",="1718","中纖","8.35","2015","141","130","90.5","14.8","1,480","5,417","346","228","2.81","26","6,029","5,315","184","2.69","5,526","503","18.17","47"
"454",="2363","矽統","18.75","2015","141","14","0.57","0.37","14.5","15.2","46.2","7.79","0.06","0.62","71.9","0.81","","0.01","0.82","71.1","11.58","53"
"455",="3673","TPK-KY","34.35","2015","140","164","178","87.4","510","610","7.5","480","1.77","32.2","1,152","684","127","0.22","837","315","89.69","30"
"456",="2753","八方雲集","211.5","","140","","","","","","","","","","","","","","","","",""
"457",="2617","台航","33.4","2015","139","2.67","1.61","","5.61","14.8","13.7","83.1","","17.2","129","6.06","18.1","1.19","28.2","101","24.09","39"
"458",="3014","聯陽","86.5","2015","139","23.5","5.56","3.62","33.3","37.3","2.19","2.7","3.27","0.15","46.2","8.19","","0.99","9.18","37","23.96","66"
"459",="2515","中工","9.1","2015","139","20.7","140","67.4","179","277","52.2","33.5","1.15","1","370","117","35.8","1.78","172","199","12.87","34"
"460",="6579","研揚","93.7","2015","139","7.86","7.71","9.14","17.3","27","2.19","6.87","0.01","0.17","36.6","8.5","0.85","0.33","10.2","26.4","26.15","55"
"461",="1760","寶齡富錦","161.5","2015","138","1.28","3.21","2.24","4.48","6.85","0.14","4.24","0.1","0.31","11.8","3.16","","0.62","4","7.75","13.78","51"
"462",="2851","中再保","17.3","2015","138","165","2.48","","","","117","2.13","0.04","10.9","333","","","0.27","239","93.5","16.63","42"
"463",="6712","長聖","202","","138","","","","","","","","","","","","","","","","",""
"464",="3152","璟德","199","2015","137","17.9","3.43","1.04","21.3","25.9","","8.96","0.02","0.02","35","3.99","","0.04","4.04","30.9","44.83","95"
"465","00768B","FH20年美債","56.75","","137","","","","","","","","","","","","","","","","",""
"466",="6768","志強-KY","69.8","","137","","","","","","","","","","","","","","","","",""
"467",="1702","南僑","46.4","2015","136","53.3","18.6","16","74.4","93.9","1.05","81.5","1.05","6.12","184","68.7","44.9","6.17","128","56.4","22.17","57"
"468",="3552","同致","159","2015","136","13.6","30.1","18.4","43.9","66.7","0","13.7","0.74","2.34","83.8","46","","0.41","46.6","37.3","44.12","53"
"469",="00646","元大S&P500","37.48","","136","","","","","","","","","","","","","","","","",""
"470",="4506","崇友","75.4","2015","133","7.94","13.4","9.39","29.2","39.5","10","11.3","0.05","4.98","68","23.3","","10.3","33.6","34.4","17.51","51"
"471","00711B","FH彭博新興債","16.1","","133","","","","","","","","","","","","","","","","",""
"472","00791B","FH美元信用債1-5Y","52.35","","133","","","","","","","","","","","","","","","","",""
"473",="6166","凌華","60.7","2015","132","15.7","15.7","17.4","33.5","52.2","0","11.6","5.21","6.38","76","35.8","0","0.49","36.9","39.1","19.32","49"
"474",="1532","勤美","35","2015","132","21","49.9","122","71.8","216","18.2","111","5.9","11.6","362","106","53.3","3.28","169","193","31.9","45"
"475",="6245","立端","111.5","2015","132","4.12","10.7","14.2","14.9","30.5","0.01","11.6","0","0.26","42.9","18.1","0.42","0.63","19.8","23","23.09","43"
"476",="3675","德微","296","2015","132","2.08","2.27","0.92","5.93","6.96","","4.1","0.02","0.37","11.5","1.97","","","2","9.53","21.45","59"
"477",="6244","茂迪","33.9","2015","131","71.9","78.5","29.1","150","197","1.06","112","6.05","10.2","335","131","56.6","0.17","190","145","29.38","34"
"478",="2034","允強","29.45","2015","131","6.83","19.5","37.9","27.1","65.4","7.26","25.8","","2.74","102","26.4","3.13","1.72","31.3","70.5","19.05","38"
"479",="5508","永信建","60.3","2015","131","1.73","0","52.4","1.73","55.3","","0.17","","4.99","60.4","12.1","5.2","0.37","17.7","42.7","19.66","57"
"480",="6235","華孚","68.4","2015","131","5.47","6.34","1.74","12","14.2","5.94","3.54","0.01","0.93","24.6","9.94","","0.36","11.4","13.2","8.16","45"
"481",="3022","威強電","74.1","2015","131","27.6","7.65","9.72","38","81","21.2","15.5","0.19","1.21","120","39.7","0","0.66","45","74.9","22.8","64"
"482",="1565","精華","259","2015","131","23.6","9.39","6.29","33","39.6","","24.8","0","0.73","65.6","13.7","5.94","","19.7","45.9","91.12","77"
"483",="2704","國賓","35.55","2015","130","4.08","1.32","0.75","33.5","35.3","21","63.9","","0.55","122","12.9","12","2.94","28.4","93.6","25.4","55"
"484",="6180","橘子","74.1","2015","130","14.6","21","1.13","35.6","41.4","9.1","28.1","2.66","0.34","83.2","30.7","22.7","0.22","53.8","29.4","16.56","40"
"485",="6153","嘉聯益","23.25","2015","129","38.3","42.6","18.5","80.9","103","1.43","52.4","0.34","0.97","159","57.5","14.4","1.99","74.7","84.4","26.12","45"
"486",="2331","精英","23.05","2015","128","53.6","95","32.2","157","192","7.94","38.3","6.39","12.1","262","112","","4.87","118","145","25.75","43"
"487",="3090","日電貿","59.8","2015","127","6.6","30.5","13.9","39.4","53.6","0.98","6.75","0.54","0.28","62.6","29.1","4.34","0.43","33.9","28.7","17.03","40"
"488","2883B","開發金乙特","8.02","","127","","","","","","","","","","","","","","","","",""
"489",="6177","達麗","32.3","2015","125","12.4","0.76","88.2","13.2","109","0.04","1.41","0.12","9.41","120","57.2","24.7","0.03","82","37.8","19.07","47"
