"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"488","2883B","開發金乙特","8.02","","127","","","","","","","","","","","","","","","","",""
"489",="6177","達麗","32.3","2016","125","6.29","0.51","106","6.91","122","9.68","1.37","0.11","10.4","144","69.4","38","0.05","108","36","17.7","38"
"490","00718B","富邦中國政策債","20.04","","125","","","","","","","","","","","","","","","","",""
"491","00836B","永豐10年A公司債","30.41","","125","","","","","","","","","","","","","","","","",""
"492",="3033","威健","29.45","2016","124","24.3","85.8","81.9","111","196","0.7","1.59","0.08","0.7","200","142","1.91","1.57","147","52.7","16.31","28"
"493",="1225","福懋油","56.6","2016","124","4.28","15.6","11.5","19.9","40.7","2.42","21.6","","1.39","66.6","18.5","8.24","0.43","29.8","36.8","14.8","45"
"494",="3228","金麗科","182","2016","123","0.6","0.53","1.54","1.13","2.8","0.04","1.35","0.26","0","5.11","0.97","0.27","0.09","1.32","3.79","6.03","40"
"495",="1419","新紡","41","2016","123","7.16","1.86","3.96","17.5","21.9","96.2","4.87","0.03","0.28","123","36.1","","0.96","44.7","78.6","26.09","45"
"496",="4755","三福化","122","2016","123","2.26","10.8","4.1","13.5","18.6","5.23","11.9","","0.74","36.8","8.31","","1.06","9.37","27.4","30.27","45"
"497","00795B","中信美國公債20年","32.71","","123","","","","","","","","","","","","","","","","",""
"498",="4104","佳醫","82","2016","122","28.8","69.5","10.3","108","124","33.4","2.71","0.44","5.96","168","76.8","3.2","4.33","85.2","83.1","51.05","40"
"499",="8163","達方","43.3","2016","121","13.4","56","21.7","70.3","114","0","53","0.3","1.19","170","73.8","10.8","0.96","86.4","83.5","29.61","36"
"500",="8261","富鼎","103","2016","121","3.54","4.64","4.07","9.19","13.7","0.38","2.64","0.04","0.35","17.7","4.54","","0","4.54","13.2","16.14","45"
"501",="2421","建準","48.1","2016","121","13.4","29.2","13.8","44.5","59.3","1.53","21.8","0.19","0.6","83.9","38.6","3.2","0.77","43.2","40.7","16.07","47"
"502",="3211","順達","80.3","2016","121","18.3","28","15.9","50.4","114","0.8","17","","29.3","162","65.6","18","0.03","92.7","69.7","47.27","38"
"503","00870B","元大15年EM主權債","29.54","","121","","","","","","","","","","","","","","","","",""
"504",="5351","鈺創","42.4","2016","121","12.2","17.5","18.1","30.8","49.8","15.1","10.2","1.92","0.36","81.3","19.2","20.3","0.5","40","41.3","9.19","30"
"505",="1442","名軒","32.9","2016","120","3.3","0.15","109","3.46","113","5.17","0.26","0.01","2.98","122","35.3","31.4","2.01","69.1","52.8","19.63","40"
"506",="2367","燿華","17.9","2016","120","6.86","44","13.4","50.9","66.5","13.4","107","","8.21","198","60.9","46.9","4.79","115","83","15.25","26"
"507",="6411","晶焱","122","2016","120","5.68","4.53","4.17","10.4","18.8","0.29","3.72","0.04","0.7","24","7.13","0.97","0.07","8.18","15.9","24.06","64"
"508",="9930","中聯資源","47.85","2016","119","1.6","10.4","2.37","15.5","20.1","2.78","43.5","","3.57","70.2","22.1","0","4.31","26.9","43.4","18.67","49"
"509",="2009","第一銅","33.05","2016","119","2.09","2.41","12.9","8.38","21.4","19.8","9.35","0","0.02","51.3","16.7","","0.24","19.6","31.7","8.8","21"
"510",="2524","京城","32.15","2016","119","2.48","0.44","299","3.14","308","0.35","7.21","1.83","0.07","318","170","34","1.57","206","112","29.27","47"
"511",="4438","廣越","114.5","2016","118","19.1","7.77","12.5","42.9","56.9","0.07","19.9","0.08","3.67","81","13.3","1","0.11","15.3","65.7","63.43","60"
"512",="8215","明基材","36.9","2016","118","2.73","26.4","14.8","29.1","45.8","1.02","47.8","0.63","2.76","102","39.4","14","11.5","65.4","36.3","11.33","26"
"513",="1709","和益","24.8","2016","118","8.47","10.4","28.6","21.8","51.1","8.72","27.1","0.93","14.7","103","16.4","9.41","1.02","28.5","74.9","15.91","51"
"514","00754B","群益AAA-AA公司債","36.69","","118","","","","","","","","","","","","","","","","",""
"515",="6464","台數科","89.6","2016","118","23.1","1.73","0.15","25.1","25.7","9.28","18.3","41.4","1.96","97.4","23.8","5.84","2.9","32.5","64.9","54.18","72"
"516",="2355","敬鵬","29.6","2016","118","48.3","50.5","39.2","110","153","0.12","83.7","","16","254","83.2","1.86","0.3","91.8","162","40.59","55"
"517",="00850","元大臺灣ESG永續","30.64","","118","","","","","","","","","","","","","","","","",""
"518",="1903","士紙","45.1","2016","117","1.33","0.09","1.46","6.67","8.22","46.9","10.7","0.02","0.03","66","20.2","0","0.08","36.3","29.7","11.41","21"
"519",="1726","永記","72.3","2016","117","35","21.2","16.4","59.4","76.4","3.71","16.1","0.09","1.59","98.7","12.4","","2.21","15.9","82.9","51.15","64"
"520",="4968","立積","129.5","2016","117","5.58","4.74","2.79","10.3","13.2","","0.63","0.11","0.07","14.2","4.67","","0.06","4.74","9.45","17.21","50"
"521",="2013","中鋼構","58.1","2016","116","2.7","89.2","9.02","95.2","110","10.2","21.7","0.04","4.52","149","101","3","2.76","107","42.6","22.05","30"
"522","00715L","期街口布蘭特正2","12.06","","116","","","","","","","","","","","","","","","","",""
"523",="1537","廣隆","141","2016","116","9.22","10.5","16.3","19.9","37.4","0.87","11.6","0.07","0.68","50.8","10.6","","0.42","13.9","36.9","44.08","62"
"524",="3357","臺慶科","113","2016","115","8.3","11.3","3.53","19.6","23.8","0.64","16","0.15","1.72","42.4","17.1","0.86","0.05","18.2","24.2","26.77","55"
"525",="5478","智冠","90.3","2016","115","50","25.7","0.75","75.6","99","7.54","3.93","1.42","0.61","113","47","","0.88","48.2","64.8","44.69","47"
"526",="5609","中菲行","84.3","2016","115","11.5","20.5","","32","33.2","0.42","6.78","0.27","1.38","42.5","18.9","1.29","0.52","20.8","21.7","16.62","45"
"527",="2636","台驊投控","80","2016","115","14.5","16.6","","31.5","34.8","1","3.14","6.59","2.17","48.1","20.1","2.91","1.24","24.3","23.9","19.31","39"
"528",="5288","豐祥-KY","173","2016","114","8.42","5.8","3.75","20","25","1.35","6.51","0.05","0","32.9","6.6","","0.28","7.07","25.8","39.35","64"
"529",="8927","北基","40.7","2016","114","1.43","0.24","0.88","1.66","2.9","1.36","29","0.73","1.63","35.8","10.6","4.8","0.01","15.4","20.4","10.56","43"
"530",="6841","長佳智能","115","","113","","","","","","","","","","","","","","","","",""
"531",="3705","永信","42.3","2016","113","11.3","15.9","19.8","27.2","48.2","11.2","37.7","0.37","3.74","102","33","3.89","2.27","41.7","60.2","21.85","53"
"532",="1256","鮮活果汁-KY","333","2016","113","6.12","1.45","2.18","8.19","11.3","","4.42","0.02","1.58","17.3","6.89","0.28","0.53","8.06","9.25","33.9","55"
"533",="2535","達欣工","33.2","2016","112","20.8","56.8","47.1","83.1","135","11","4.53","","1.13","152","91.1","7.89","2.2","101","50.7","23.59","32"
"534",="4906","正文","28.4","2016","112","14.8","37.2","13.6","67.5","82.6","21.2","31.1","","2.2","138","41.1","9.39","0.14","52.5","85.2","28.06","45"
"535",="2534","宏盛","23.6","2016","112","4.81","0.96","240","5.77","255","38.2","0.03","0","4.61","298","160","40.9","0.12","202","95.6","16.23","51"
"536",="4164","承業醫","69","2016","111","11.6","8.21","2.16","19.8","25.1","13.9","47.5","1.62","9.49","97.8","21.9","22.6","3.17","48.1","49.7","35.52","47"
"537",="2035","唐榮","31.8","2016","111","1.14","2.86","33.7","4.02","44.1","111","37.6","0.04","0.03","193","41.9","45.4","6.55","132","60.1","17.17","32"
"538",="6581","鋼聯","100","2016","111","2.46","1.13","1.69","3.59","5.32","","16","0.02","1.46","23","2.73","","1.6","4.34","18.7","18.69","91"
"539",="6223","旺矽","118","2016","111","7.49","8.44","19.5","15.9","36.6","0.96","29.7","0.36","4.34","72.6","29.7","2.41","0.79","33.1","39.6","49.58","53"
"540",="2472","立隆電","68","2016","111","16.7","21.8","9.14","38.8","51.9","0.67","26.8","0.24","2.69","83.2","30","4.16","0.45","35.2","48","22.53","51"
"541",="8924","大田","132.5","2016","111","9.24","6.58","4.35","15.8","21.9","0.21","7.63","0.01","1.02","31.1","9.22","1.13","0.43","11.4","19.7","14.42","36"
"542",="3587","閎康","178","2016","111","6.87","4.39","","11.3","12.1","","11.7","0.03","0.6","24.4","4.78","1.19","0.01","5.98","18.4","34.59","66"
"543",="6230","尼得科超眾","128","2016","111","21.3","22.2","7.59","43.5","51.7","0.8","13.2","0.07","1.07","67.3","26.4","","0.14","29.5","37.8","43.8","57"
"544",="8462","柏文","138.5","2016","110","2.54","0.31","","2.86","3.38","0.2","14","","0.66","18.3","5.55","2.82","0.01","8.55","9.74","23.38","59"
"545",="2329","華泰","19.75","2016","110","10.7","27.9","14.9","39","58.2","13.3","91.7","0.96","3.35","181","81.2","26.6","6.24","114","66.8","8.04","40"
"546",="8942","森鉅","66","2016","109","22.8","7.93","15","32.6","51.6","3.07","46.2","2.13","2.12","105","28.2","","2.71","31.1","74.1","40.45","70"
"547",="6869","雲豹能源-創","93.8","","109","","","","","","","","","","","","","","","","",""
"548",="3003","健和興","69.8","2016","109","19.8","5.81","8.88","33.3","43","3.7","11","0.06","0.3","58.3","11","2.69","0.2","15.6","42.7","27.32","62"
"549",="2731","雄獅","119.5","2016","109","29.1","6.62","","35.7","47.4","0.65","4.32","0.27","2.27","55.1","32.7","","1.02","33.8","21.3","29.68","45"
"550",="4927","泰鼎-KY","57.1","2016","108","1.71","29.4","15","31.2","46.6","","61.8","0.2","0.24","109","50.6","13.7","4.34","69.1","39.9","32.35","30"
"551",="8213","志超","39.8","2016","108","77","75.4","22.7","152","182","1.89","90.6","3.8","2.52","281","132","27.4","0.95","161","120","37.74","45"
"552",="6104","創惟","119.5","2016","108","10.2","1.69","2.05","11.9","14.2","0.17","8.76","0.23","0.11","23.6","6.46","2.24","0.32","9.03","14.5","16.02","66"
"553",="4119","旭富","112","2016","107","3.27","2.53","4.98","11.2","16.2","0.42","17.6","0","0.81","35.5","4.55","","0.23","4.79","30.7","38.64","72"
"554",="00830","國泰費城半導體","27.49","","107","","","","","","","","","","","","","","","","",""
"555",="3081","聯亞","115.5","2016","106","25.6","2.52","1.84","28.1","30.1","","10.5","0","0.12","40.8","3.42","","0.04","3.47","37.3","41.18","98"
"556",="3701","大眾控","49.55","2016","106","10.6","22.9","14.3","33.9","57.6","19.2","13","0","3.63","93.6","58.4","0.16","0.36","58.9","34.7","4.75","36"
"557",="2908","特力","20.65","2016","105","23","27.1","66.4","56.4","126","2.03","61.7","25.7","14.5","243","108","55.7","4.93","169","74.2","14.54","40"
"558","00633L","富邦上証正2","38.26","","105","","","","","","","","","","","","","","","","",""
"559",="1708","東鹼","42.1","2016","105","6.28","6.68","3.36","13","17.2","5.48","58.9","0.23","13.5","95.4","15.4","22.1","0.17","41.9","53.5","27.83","55"
"560",="5243","乙盛-KY","62.1","2016","105","24.4","32.5","16.4","56.9","76.8","","28.9","0.13","1.7","108","47.3","","","47.7","59.9","34.26","39"
"561",="6138","茂達","141","2016","104","9.9","8.54","5.31","20.2","25.8","0.8","3.63","0.05","0.3","31.1","9.06","","0.36","9.45","21.7","18.27","51"
"562","2838A","聯邦銀甲特","52.2","","104","","","","","","","","","","","","","","","","",""
"563",="1604","聲寶","27.05","2016","104","11","10.5","13","25.4","42.5","33","41.6","0.53","0.53","120","24.9","3.2","7.76","46.9","73.2","15.11","51"
"564",="3056","總太","42.6","2016","103","6.71","0.14","58.2","18","77.5","0.8","1.57","0.19","3.98","84.1","35.9","","0","35.9","48.2","20.91","60"
"565",="6854","錼創科技-KY創","96.4","","103","","","","","","","","","","","","","","","","",""
"566",="6206","飛捷","71.6","2016","102","22.6","11.3","8.17","33.8","43.8","","11.5","5.88","0.62","62","12.1","","0.57","13.5","48.5","30.94","64"
"567",="5340","建榮","52.5","2016","102","0.49","3.85","3.61","6.28","10.1","0","9.18","","0.03","19.4","6.38","0.18","0.27","6.84","12.6","6.46","40"
"568",="4157","太景*-KY","14.25","2016","102","1.58","0.06","","1.95","7.57","0","0.12","0.41","0.13","8.23","1.21","","0.27","1.48","6.76","0.94","48"
"569",="6139","亞翔","45.2","2016","102","50.4","91.7","8.95","143","185","7.6","11.5","0.15","33.8","240","114","13.6","1.73","131","109","34.23","34"
"570",="1110","東泥","17.8","2016","102","4.47","3.07","5.87","9.55","20","68.5","2.51","","0.33","92.1","2.52","","0.24","5.67","86.4","14.93","43"
"571",="1201","味全","20.1","2016","102","23.4","28.7","130","52.3","197","6.16","118","0.87","4.56","339","230","21.1","6.25","268","70.9","9.26","30"
"572",="2010","春源","15.7","2016","102","6.74","54","23.4","61.4","94.1","11.4","48.7","0.04","1.77","159","30.9","","7.32","46.4","112","16.46","38"
"573",="5222","全訊","149.5","2016","101","0.54","0.55","1.91","1.08","3.17","","0.49","0.01","0.55","4.43","1.26","0.06","0.11","1.44","2.99","8.81","70"
"574",="5608","四維航","27.45","2016","101","2.79","0.69","2.66","3.54","11.3","0.12","304","","10.2","326","35.4","190","15.8","242","83.9","18.47","28"
"575",="2480","敦陽科","95.3","2016","101","16.9","13.4","7.39","30.3","41.3","0.57","3.7","0.03","1.08","46.8","19","","0.23","19.4","27.4","20.64","51"
"576",="4739","康普","94.7","2016","101","3.93","6.19","8.46","10.1","20.6","1.12","28.1","","1.26","51.5","12.7","11.3","0.23","27","24.4","29.37","38"
"577",="2476","鉅祥","53.3","2016","101","10.8","12.5","6.68","25.9","53","2.42","13.7","0.02","1.21","70.4","15.3","","0.82","19.7","50.8","24.64","64"
"578",="2314","台揚","42.3","2016","101","11.9","14.8","10","26.7","38","2.03","5.71","3.07","0.39","53.2","23.2","3.87","1.99","29.9","23.3","10.91","43"
"579",="1711","永光","18.35","2016","101","9.81","17.4","33.9","27.2","63.2","12.7","56.9","0.33","1.85","136","41.7","10.5","3.45","56.2","79.8","13.98","43"
"580",="5213","亞昕","23.6","2016","100","15.1","0.22","185","15.5","218","16.5","17.2","1.08","5.32","258","133","47.1","0.15","181","76.7","19.43","47"
"581",="3491","昇達科","161.5","2016","100","5.54","3.98","1.42","10.9","12.6","1.12","8.16","0.95","0.39","23.3","5.22","","0.02","5.39","17.9","29.38","66"
"582",="6790","永豐實","37.5","","100","","","","","","","","","","","","","","","","",""
"583",="6290","良維","67.6","2016","99.9","4.09","23.2","10.2","27.3","38.1","7.25","9.65","","0.4","55.7","12.3","4.64","0.13","17.7","38.1","27.82","43"
"584",="1264","德麥","269","2016","99.7","7.67","8.01","3.87","15.7","20.9","0","7.02","0.06","0.93","29.2","4.57","0.17","0.24","5.21","24","66.9","70"
"585",="3691","碩禾","108.5","2016","99.7","65.5","34.7","21.5","101","126","2.82","48","0.55","7.44","185","61.1","45.7","0.86","109","76.1","114.67","55"
"586","2891C","中信金丙特","59.7","","99.5","","","","","","","","","","","","","","","","",""
"587","00687B","國泰20年美債","33.69","2016","99.5","","","","","","","","","","","","","","","","",""
"588",="1342","八貫","144","","99.3","","","","","","","","","","","","","","","","",""
"589",="3611","鼎翰","232.5","2016","98.9","7.47","6.05","6.12","13.7","21.2","3.42","6.33","12.8","0.21","48.1","11.9","12.4","0.59","27.1","21","54.56","66"
"590","3702A","大聯大甲特","49.4","","98.8","","","","","","","","","","","","","","","","",""
"591",="2332","友訊","16.45","2016","98.7","43.1","48","31","91.5","130","35.4","12.7","6.72","3.06","194","91.2","0","3.24","94.6","99.3","14.8","36"
"592",="1444","力麗","10.3","2016","98.6","35.3","13","20.3","49.6","82.8","46.1","62.9","0.04","0.94","194","73.5","0.16","3.79","78.5","115","11.33","40"
"593",="1614","三洋電","36.55","2016","98.4","0.36","3.01","9.17","11.8","21.5","15.6","27.7","","1.4","66.5","7.51","","4.09","14.3","52.3","19.97","45"
"594",="4306","炎洲","15.4","2016","98.3","29.6","30.8","91.1","67.6","180","10.4","156","2.78","8.51","359","185","60.5","6.79","256","103","15.66","30"
"595",="5287","數字","193.5","2016","98.3","7.14","1.08","0.47","8.22","16","1.74","7.53","1.26","0.02","26.8","7.8","","0.26","8.06","18.7","43.82","89"
"596",="00712","FH富時不動產","9.85","2016","97.3","","","","","","","","","","","","","","","","",""
"597","1101B","台泥乙特","48.6","","97.2","","","","","","","","","","","","","","","","",""
"598",="2102","泰豐","20.4","2016","96.6","10.9","13.8","11.2","25","42","0.86","71.1","0.33","27.3","142","12.3","21.9","2.25","43.5","98.5","21.43","40"
"599",="3504","揚明光","84.5","2016","96.4","19.6","6.69","5.09","26.3","32.4","1.93","20.2","0.31","0.27","55.3","18.5","0.28","0.14","19.5","35.8","31.37","45"
"600",="1720","生達","53.9","2016","96.3","8.77","9.75","7.38","20.7","29.6","7.99","20.9","1.2","1.76","62.3","16.5","0.47","2.73","20.3","42","20.81","57"
